Place,Time,Athlete,Country,Date of Birth,City,Event Date
1265,50.38,Diane Dixon,USA,23.09.64,Indianapolis,18.07.1988
1265,50.38,Ana Fidelia Quirot,CUB,23.03.63,Berlin,23.06.1991
1265,50.38,Rochelle Stevens,USA,08.09.66,São Paulo,17.05.1992
1265,50.38,Olga Nazarova II,RUS,01.06.65,Bratislava,01.06.1992
1265,50.38,Natasha Kaiser-Brown,USA,14.05.67,Lausanne,06.07.1994
1265,50.38,Cathy Freeman,AUS,16.02.73,Victoria,23.08.1994
1265,50.38,Grit Breuer,GER,16.02.72,München,21.06.1997
1265,50.38,Olga Kotlyarova,RUS,12.04.76,Budapest,21.08.1998
1265,50.38,Natalya Nazarova,RUS,22.05.79,Tula,23.07.2000
1265,50.38,Kaltouma Nadjina,CHA,16.11.76,Edmonton,06.08.2001
1265,50.38,Tonique Williams-Darling,BAH,17.01.76,Saint-Denis,27.08.2003
1265,50.38,Moushami Robinson,USA,13.04.81,Carson,25.06.2005
1265,50.38,Novlene Williams-Mills,JAM,26.04.82,Carson,18.05.2008
1265,50.38,Sanya Richards-Ross,USA,26.02.85,Stockholm,22.07.2008
1265,50.38,Novlene Williams-Mills,JAM,26.04.82,Reims,05.07.2011
1265,50.38,Stephenie Ann McPherson,JAM,25.11.88,Rieti,07.09.2014
1265,50.38,Christine Day,JAM,23.08.86,Kingston,27.06.2015
1265,50.38,Kendall Ellis,USA,08.03.96,Des Moines,27.07.2019
1265,50.38,Jessica Beard,USA,08.01.89,Eugene,24.04.2021
1265,50.38,Anna Kielbasinska,POL,26.06.90,La Chaux-de-Fonds,14.08.2021
1265,50.38,Fiordaliza Cofil,DOM,27.10.00,Huelva,25.05.2022
1265,50.38,Candice McLeod,JAM,15.11.96,Ostrava,31.05.2022
1265,50.38,Anna Kielbasinska,POL,26.06.90,Ostrava,31.05.2022
1265,50.38,Lynna Irby-Jackson,USA,06.12.98,Westwood,27.05.2023
1292,50.39,Christina Lathan,GDR,28.02.58,Split,01.05.1976
1292,50.39,Christina Lathan,GDR,28.02.58,Dresden,24.05.1980
1292,50.39,Petra Schersing,GER,18.07.65,Berlin,13.09.1988
1292,50.39,Kirsten Emmelmann,GDR,19.04.61,Seoul,25.09.1988
1292,50.39,Rochelle Stevens,USA,08.09.66,Köln,19.08.1990
1292,50.39,Maicel Malone,USA,12.06.69,New York City,15.06.1991
1292,50.39,Jearl Miles-Clark,USA,04.09.66,Göteborg,06.08.1995
1292,50.39,Du Xiujie,CHN,27.11.71,Beijing,18.08.1995
1292,50.39,Cathy Freeman,AUS,16.02.73,Atlanta,18.05.1996
1292,50.39,Falilat Ogunkoya,NGR,05.12.68,Athínai,02.08.1997
1292,50.39,Lorraine Fenton,JAM,08.09.73,Lausanne,02.07.2002
1292,50.39,Tonique Williams-Darling,BAH,17.01.76,Eugene,24.05.2003
1292,50.39,Oleysa Zykina,RUS,07.10.80,Tula,09.08.2003
1292,50.39,Natalya Antyukh,RUS,26.06.81,Tula,30.07.2004
1292,50.39,Dee Dee Trotter,USA,08.12.82,Helsinki,25.07.2005
1292,50.39,Vania Stambolova,BUL,28.11.83,Göteborg,08.08.2006
1292,50.39,Novlene Williams-Mills,JAM,26.04.82,Roma,13.07.2007
1292,50.39,Joanna Atkins,USA,31.01.89,Fayetteville,13.06.2009
1292,50.39,Shericka Williams,JAM,17.09.85,Kingston,28.06.2009
1292,50.39,Monica Hargrove,USA,30.12.82,Athínai,13.07.2009
1292,50.39,Novlene Williams-Mills,JAM,26.04.82,Saint-Denis,17.07.2009
1292,50.39A,Amantle Montsho,BOT,04.07.83,Nairobi,29.07.2010
1292,50.39,Antonina Krivoshapka,RUS,21.07.87,Cheboksary,04.07.2012
1292,50.39,Sanya Richards-Ross,USA,26.02.85,Glasgow,11.07.2014
1292,50.39,Courtney Okolo,USA,15.03.94,Eugene,03.07.2016
1292,50.39,Chrisann Gordon,JAM,18.09.94,Eugene,08.06.2017
1292,50.39,Jessica Beard,USA,08.01.89,Paris,30.06.2018
1319,50.40,Irena Szewinska,POL,24.05.46,Praha,31.08.1978
1319,50.40,Sherri Howard,USA,01.06.62,Los Angeles,19.06.1984
1319,50.40,Dagmar Neubauer,GER,03.06.62,Berlin,20.07.1984
1319,50.40,Denean Hill,USA,05.10.64,Indianapolis,18.07.1988
1319,50.40,Olga Nazarova II,RUS,01.06.65,Vilnius,28.08.1988
1319,50.40,Olga Nazarova II,RUS,01.06.65,Moskva,10.06.1990
1319,50.40,Ana Fidelia Quirot,CUB,23.03.63,Nice,10.07.1990
1319,50.40,Phylis Smith,GBR,29.09.65,Barcelona,03.08.1992
1319,50.40,Charity Opara,NGR,20.05.72,Berlin,01.09.1998
1319,50.40A,Helena Fuchsová,CZE,03.06.65,Johannesburg,13.09.1998
1319,50.40,Olabisi Afolabi,NGR,31.10.75,Sevilla,24.08.1999
1319,50.40,Dee Dee Trotter,USA,08.12.82,Indianapolis,24.06.2006
1319,50.40,Allyson Felix,USA,18.11.85,Ad-Dawhah,11.05.2007
1319,50.40,Christine Ohuruogu,GBR,17.05.84,Berlin,16.09.2007
1319,50.40,Shericka Williams,JAM,17.09.85,Zürich,28.08.2009
1319,50.40,Allyson Felix,USA,18.11.85,Eugene,25.06.2011
1319,50.40,Rosemarie Whyte,JAM,08.09.86,Kingston,26.06.2011
1319,50.40,Amantle Montsho,BOT,04.07.83,London,03.08.2012
1319,50.40,Novlene Williams-Mills,JAM,26.04.82,Eugene,31.05.2014
1319,50.40,Stephenie Ann McPherson,JAM,25.11.88,Saint-Denis,05.07.2014
1319,50.40,Stephenie Ann McPherson,JAM,25.11.88,Eugene,30.05.2015
1319,50.40,Stephenie Ann McPherson,JAM,25.11.88,London,22.07.2016
1319,50.40,Caster Semenya,RSA,07.01.91,Bruxelles,09.09.2016
1319,50.40,Shakima Wimbley,USA,23.04.95,Atlanta,14.05.2017
1319,50.40,Shamier Little,USA,20.03.95,London,09.07.2017
1319,50.40,Jessica Beard,USA,08.01.89,Lausanne,05.07.2018
1319,50.40,Marileidy Paulino,DOM,25.10.96,Lausanne,26.08.2021
1319,50.40,Natalia Kaczmarek,POL,17.01.98,Chorzów,05.06.2022
1319,50.40,Natalia Kaczmarek,POL,17.01.98,München,16.08.2022
1319,50.40,Lynna Irby-Jackson,USA,06.12.98,Austin,29.04.2023
1349,50.41,Tatána Kocembová,CZE,02.05.62,Zürich,18.08.1982
1349,50.41,Chandra Cheeseborough,USA,10.01.59,Los Angeles,16.06.1984
1349,50.41,Ana Fidelia Quirot,CUB,23.03.63,La Habana,14.06.1986
1349,50.41,Diane Dixon,USA,23.09.64,Eugene,21.06.1986
1349,50.41,Diane Dixon,USA,23.09.64,Berlin,21.08.1987
1349,50.41,Fatima Yusuf,NGR,02.05.71,Lausanne,10.07.1991
1349,50.41,Natasha Kaiser-Brown,USA,14.05.67,Stuttgart,16.08.1993
1349,50.41A,Olabisi Afolabi,NGR,31.10.75,Monachil,09.07.1997
1349,50.41,Grit Breuer,GER,16.02.72,Sevilla,23.08.1999
1349,50.41,Ana Guevara,MEX,04.03.77,Melbourne,02.03.2000
1349,50.41,Michelle Collins,USA,12.02.71,Athínai,28.06.2000
1349,50.41,Tatyana Firova,RUS,10.10.82,Tula,23.07.2005
1349,50.41,Tatyana Veshkurova,RUS,23.09.81,Tula,01.08.2007
1349,50.41,Mary Wineberg,USA,03.01.80,Carson,18.05.2008
1349,50.41,Sanya Richards-Ross,USA,26.02.85,Stuttgart,14.09.2008
1349,50.41,Christine Ohuruogu,GBR,17.05.84,Zürich,28.08.2009
1349,50.41,Amantle Montsho,BOT,04.07.83,Ad-Dawhah,06.05.2011
1349,50.41,Francena McCorory,USA,20.10.88,Eugene,02.06.2012
1349,50.41,Rosemarie Whyte,JAM,08.09.86,Zürich,30.08.2012
1349,50.41,Amantle Montsho,BOT,04.07.83,Bruxelles,06.09.2013
1349,50.41,Stephenie Ann McPherson,JAM,25.11.88,Monaco,17.07.2015
1349,50.41,Shericka Jackson,JAM,16.07.94,Beijing,24.08.2015
1349,50.41,Phyllis Francis,USA,04.05.92,Rio de Janeiro,15.08.2016
1349,50.41,Courtney Okolo,USA,15.03.94,Székesfehérvár,04.07.2017
1349,50.41,Justyna Swiety-Ersetic,POL,03.12.92,Berlin,11.08.2018
1349,50.41,Natalia Kaczmarek,POL,17.01.98,Firenze,02.06.2023
1375,50.42,Nina Zyuskova,UKR,15.05.52,Moskva,24.07.1979
1375,50.42,Lillie Leatherwood,USA,06.07.64,Berlin,21.08.1987
1375,50.42,Denean Hill,USA,05.10.64,Westwood,05.06.1988
1375,50.42,Natasha Kaiser-Brown,USA,14.05.67,New Orleans,24.06.1992
1375,50.42,Marie-José Pérec,FRA,09.05.68,Göteborg,06.08.1995
1375,50.42,Ana Fidelia Quirot,CUB,23.03.63,La Habana,21.06.1996
1375,50.42,Jearl Miles-Clark,USA,04.09.66,Berlin,30.08.1996
1375,50.42,Sandie Richards,JAM,06.11.68,Bruxelles,28.08.1998
1375,50.42,Falilat Ogunkoya,NGR,05.12.68,London,07.08.1999
1375,50.42,Sandie Richards,JAM,06.11.68,Sydney,24.09.2000
1375,50.42,Vania Stambolova,BUL,28.11.83,Zürich,18.08.2006
1375,50.42,Amantle Montsho,BOT,04.07.83,Porto-Novo,27.06.2012
1375,50.42,Christine Ohuruogu,GBR,17.05.84,London,14.07.2012
1375,50.42,Novlene Williams-Mills,JAM,26.04.82,Bruxelles,05.09.2014
1375,50.42,Stephenie Ann McPherson,JAM,25.11.88,Beijing,27.08.2015
1375,50.42,Shericka Jackson,JAM,16.07.94,Kingston,03.07.2016
1375,50.42A,Beatrice Masilingi,NAM,10.04.03,Pretoria,12.12.2020
1375,50.42,Athing Mu,USA,08.06.02,Ponce,12.05.2022
1393,50.43,Irina Nazarova,RUS,31.07.57,Kyiv,17.07.1985
1393,50.43,Lillie Leatherwood,USA,06.07.64,Canberra,06.10.1985
1393,50.43,Sabine Busch,GER,21.11.62,Bratislava,14.06.1986
1393,50.43,Kirsten Emmelmann,GDR,19.04.61,Stuttgart,28.08.1986
1393,50.43,Ana Fidelia Quirot,CUB,23.03.63,Padova,15.09.1991
1393,50.43,Jearl Miles-Clark,USA,04.09.66,New Orleans,22.06.1992
1393,50.43,Sandie Richards,JAM,06.11.68,Lausanne,08.07.1992
1393,50.43,Jearl Miles-Clark,USA,04.09.66,Eugene,19.06.1993
1393,50.43,Pauline Davis-Thompson,BAH,09.07.66,Göteborg,06.08.1995
1393,50.43,Jearl Miles-Clark,USA,04.09.66,Bruxelles,25.08.1995
1393,50.43,Cathy Freeman,AUS,16.02.73,London,27.08.1995
1393,50.43,Cathy Freeman,AUS,16.02.73,Atlanta,27.07.1996
1393,50.43,Charity Opara,NGR,20.05.72,Berlin,26.08.1997
1393,50.43,Jearl Miles-Clark,USA,04.09.66,Uniondale,21.07.1998
1393,50.43,Jearl Miles-Clark,USA,04.09.66,Bruxelles,28.08.1998
1393,50.43,Lorraine Fenton,JAM,08.09.73,Athínai,28.06.2000
1393,50.43,Jana Rawlinson,AUS,09.11.82,Sydney,22.03.2003
1393,50.43,Tonique Williams-Darling,BAH,17.01.76,Saint-Denis,25.08.2003
1393,50.43,Dee Dee Trotter,USA,08.12.82,Zürich,19.08.2005
1393,50.43,Ana Guevara,MEX,04.03.77,Roma,14.07.2006
1393,50.43,Christine Ohuruogu,GBR,17.05.84,Bruxelles,04.09.2009
1393,50.43,Novlene Williams-Mills,JAM,26.04.82,Oslo,04.06.2010
1393,50.43,Libania Grenot,ITA,12.07.83,Barcelona,30.07.2010
1393,50.43,Kseniya Ryzhova,RUS,19.04.87,Cheboksary,04.07.2012
1393,50.43,Stephenie Ann McPherson,JAM,25.11.88,Kingston,04.05.2013
1393,50.43,Francena McCorory,USA,20.10.88,Edmonton,06.07.2014
1393,50.43,Christine Day,JAM,23.08.86,Kingston,02.07.2016
1393,50.43,Libania Grenot,ITA,12.07.83,Amsterdam,07.07.2016
1421,50.44A,Mariya Pinigina,UKR,09.02.58,Tsakhadzor,22.05.1987
1421,50.44,Ana Fidelia Quirot,CUB,23.03.63,Formia,07.07.1990
1421,50.44,Sandie Richards,JAM,06.11.68,Kingston,04.07.1992
1421,50.44,Sandie Richards,JAM,06.11.68,Stuttgart,17.08.1993
1421,50.44,Pauline Davis-Thompson,BAH,09.07.66,Nice,10.07.1996
1421,50.44,Sandie Richards,JAM,06.11.68,Moskva,05.09.1998
1421,50.44,Svetlana Goncharenko,RUS,26.05.71,Yokohama,09.09.2000
1421,50.44,Katharine Merry,GBR,21.09.74,Milano,06.06.2001
1421,50.44,Oleysa Zykina,RUS,07.10.80,Zürich,16.08.2002
1421,50.44,Natalya Nazarova,RUS,22.05.79,Moskva,15.05.2003
1421,50.44,Tatyana Firova,RUS,10.10.82,Tula,30.07.2004
1421,50.44,Oleysa Zykina,RUS,07.10.80,Tula,31.07.2004
1421,50.44,Ana Guevara,MEX,04.03.77,Saint-Denis,01.07.2005
1421,50.44,Sanya Richards-Ross,USA,26.02.85,Waco,22.04.2006
1421,50.44,Shericka Williams,JAM,17.09.85,London,28.07.2006
1421,50.44,Shericka Williams,JAM,17.09.85,Stuttgart,10.09.2006
1421,50.44,Nicola Sanders,GBR,23.06.82,Stuttgart,23.09.2007
1421,50.44,Shericka Williams,JAM,17.09.85,Gateshead,10.07.2010
1421,50.44,Lynna Irby-Jackson,USA,06.12.98,Tampa,25.05.2018
1421,50.44,Wadeline Jonathas,USA,19.02.98,Des Moines,27.07.2019
1421,50.44A,Beatrice Masilingi,NAM,10.04.03,Pretoria,09.12.2020
1421,50.44,Stephenie Ann McPherson,JAM,25.11.88,Gateshead,13.07.2021
1421,50.44A,Mary Moraa,KEN,15.06.00,Gaborone,29.04.2023
1421,50.44,Jan´Taijah Jones,USA,05.03.01,Walnut,14.05.2023
1445,50.45,Tatána Kocembová,CZE,02.05.62,Helsinki,09.08.1983
1445,50.45,Olga Bryzgina,UKR,30.06.63,Verona,01.06.1984
1445,50.45,Irina Baskakova,RUS,25.08.56,Moskva,04.08.1984
1445,50.45,Charmaine Crooks,CAN,08.08.62,Los Angeles,06.08.1984
1445,50.45,Olga Bryzgina,UKR,30.06.63,Bratislava,09.06.1988
1445,50.45,Dagmar Neubauer,GER,03.06.62,Karl-Marx-Stadt,12.06.1988
1445,50.45,Dagmar Neubauer,GER,03.06.62,Düsseldorf,19.06.1988
1445,50.45,Ana Fidelia Quirot,CUB,23.03.63,Irvine,04.06.1989
1445,50.45,Olga Bryzgina,UKR,30.06.63,Moskva,24.06.1992
1445,50.45,Jearl Miles-Clark,USA,04.09.66,Stuttgart,16.08.1993
1445,50.45,Ma Yuqin,CHN,11.09.72,Beijing,04.06.1994
1445,50.45,Jearl Miles-Clark,USA,04.09.66,Reims,01.07.1995
1445,50.45,Maicel Malone,USA,12.06.69,Paris,28.06.1996
1445,50.45,Sandie Richards,JAM,06.11.68,Atlanta,29.07.1996
1445,50.45,Charity Opara,NGR,20.05.72,Torino,24.06.1998
1445,50.45A,Olabisi Afolabi,NGR,31.10.75,Ciudad de México,01.07.2000
1445,50.45,Katharine Merry,GBR,21.09.74,London,05.08.2000
1445,50.45,Jearl Miles-Clark,USA,04.09.66,Palo Alto,08.06.2002
1445,50.45,Ana Guevara,MEX,04.03.77,Oslo,28.06.2002
1445,50.45,Jearl Miles-Clark,USA,04.09.66,Réthymno,07.07.2002
1445,50.45,Oleysa Zykina,RUS,07.10.80,München,08.08.2002
1445,50.45,Lorraine Fenton,JAM,08.09.73,Torino,06.06.2003
1445,50.45,Lorraine Fenton,JAM,08.09.73,Saint-Denis,25.08.2003
1445,50.45,Natasha Hastings,USA,23.07.86,Saint-Denis,06.07.2007
1445,50.45,Anastasiya Kapachinskaya,RUS,21.11.79,Zhukovskiy,15.06.2008
1445,50.45,Yuliya Gushchina,RUS,04.03.83,Kazan,17.07.2008
1445,50.45,Nicola Sanders,GBR,23.06.82,Berlin,16.08.2009
1445,50.45,Francena McCorory,USA,20.10.88,Daegu,29.08.2011
1445,50.45,Shericka Williams,JAM,17.09.85,Zagreb,13.09.2011
1445,50.45,Stephenie Ann McPherson,JAM,25.11.88,Madrid,19.07.2014
1445,50.45,Shaunae Miller-Uibo,BAH,15.04.94,Shanghai,14.05.2016
1445,50.45,Kendall Ellis,USA,08.03.96,Austin,26.05.2017
1445,50.45,María Belibasáki,GRE,19.06.91,Berlin,11.08.2018
1445,50.45,Charokee Young,JAM,21.08.00,Oxford MS,14.05.2022
1445,50.45,Kennedy Simon,USA,12.02.00,Eugene,09.06.2022
1445,50.45,Anna Kielbasinska,POL,26.06.90,München,16.08.2022
1445,50.45,Charokee Young,JAM,21.08.00,Freeport,13.05.2023
1482,50.46,Marita Koch,GDR,18.02.57,Dresden,09.05.1976
1482,50.46,Kathy Cook,GBR,03.05.60,London,17.09.1982
1482,50.46,Mariya Pinigina,UKR,09.02.58,Praha,27.06.1987
1482,50.46,Kendra Mackey,USA,14.01.69,New Orleans,21.06.1992
1482,50.46,Dannette Young,USA,06.10.64,New Orleans,24.06.1992
1482,50.46,Rochelle Stevens,USA,08.09.66,Monaco,11.08.1992
1482,50.46,Ximena Restrepo,COL,10.03.69,Monaco,07.08.1993
1482,50.46,Jearl Miles-Clark,USA,04.09.66,Monaco,07.08.1993
1482,50.46,Pauline Davis-Thompson,BAH,09.07.66,Lausanne,06.07.1994
1482,50.46,Daniela Georgieva,BUL,22.09.69,Dijon,28.05.1995
1482,50.46,Jearl Miles-Clark,USA,04.09.66,London,27.08.1995
1482,50.46,Cathy Freeman,AUS,16.02.73,Hobart,25.02.1996
1482,50.46,Jearl Miles-Clark,USA,04.09.66,Atlanta,17.06.1996
1482,50.46,Falilat Ogunkoya,NGR,05.12.68,Berlin,26.08.1997
1482,50.46,Falilat Ogunkoya,NGR,05.12.68,Lagos,18.07.1998
1482,50.46,Oleysa Zykina,RUS,07.10.80,Cheboksary,12.07.2002
1482,50.46,Christine Ohuruogu,GBR,17.05.84,Osaka,26.08.2007
1482,50.46,Novlene Williams-Mills,JAM,26.04.82,London,06.08.2011
1482,50.46,Shericka Williams,JAM,17.09.85,Daegu,28.08.2011
1482,50.46,Kendall Baisden,USA,05.03.95,Lubbock,18.05.2014
1482,50.46,Francena McCorory,USA,20.10.88,Somerville,17.06.2016
1482,50.46,Charokee Young,JAM,21.08.00,Eugene,09.06.2022
1504,50.47,Marita Koch,GDR,18.02.57,Dresden,19.05.1976
1504,50.47,Mariya Pinigina,UKR,09.02.58,Edmonton,07.07.1983
1504,50.47,Petra Schersing,GER,18.07.65,Leipzig,11.08.1985
1504,50.47,Lillie Leatherwood,USA,06.07.64,Moskva,09.07.1986
1504,50.47,Kirsten Emmelmann,GDR,19.04.61,Düsseldorf,19.06.1988
1504,50.47A,Petra Schersing,GER,18.07.65,Sestriere,11.08.1988
1504,50.47,Ana Fidelia Quirot,CUB,23.03.63,Bruxelles,19.08.1988
1504,50.47,Ana Fidelia Quirot,CUB,23.03.63,Bratislava,20.06.1990
1504,50.47,Maicel Malone,USA,12.06.69,New York City,14.06.1991
1504,50.47,Rochelle Stevens,USA,08.09.66,Köln,16.08.1992
1504,50.47,Renee Poetschka,AUS,01.05.71,Monaco,25.07.1995
1504,50.47,Sandie Richards,JAM,06.11.68,Edwardsville,25.07.1998
1504,50.47,Olabisi Afolabi,NGR,31.10.75,Sevilla,23.08.1999
1504,50.47,Lorraine Fenton,JAM,08.09.73,Raleigh,17.06.2000
1504,50.47,Svetlana Pospelova,RUS,24.12.79,Luzern,27.06.2000
1504,50.47,Lorraine Fenton,JAM,08.09.73,Saint-Denis,05.07.2002
1504,50.47,Oleysa Zykina,RUS,07.10.80,München,07.08.2002
1504,50.47,Lorraine Fenton,JAM,08.09.73,Paris,14.09.2002
1504,50.47,Natalya Antyukh,RUS,26.06.81,Tula,13.06.2006
1504,50.47,Sanya Richards-Ross,USA,26.02.85,Waco,19.04.2008
1504,50.47,Shericka Williams,JAM,17.09.85,Lausanne,02.09.2008
1504,50.47,Amantle Montsho,BOT,04.07.83,Roma,26.05.2011
1504,50.47,Libania Grenot,ITA,12.07.83,Moskva,11.08.2013
1504,50.47,Sanya Richards-Ross,USA,26.02.85,Edmonton,12.07.2015
1504,50.47,Novlene Williams-Mills,JAM,26.04.82,Beijing,25.08.2015
1504,50.47,Novlene Williams-Mills,JAM,26.04.82,Beijing,27.08.2015
1504,50.47,Courtney Okolo,USA,15.03.94,Edmonton,16.07.2016
1504,50.47,Phyllis Francis,USA,04.05.92,Oslo,07.06.2018
1504,50.47,Allyson Felix,USA,18.11.85,Paris,28.08.2021
1533,50.48,Irena Szewinska,POL,24.05.46,Montréal,28.07.1976
1533,50.48,Olga Bryzgina,UKR,30.06.63,Moskva,21.06.1983
1533,50.48,Irina Baskakova,RUS,25.08.56,Helsinki,10.08.1983
1533,50.48,Dagmar Neubauer,GER,03.06.62,Helsinki,10.08.1983
1533,50.48,Dagmar Neubauer,GER,03.06.62,Potsdam,21.07.1984
1533,50.48,Kirsten Emmelmann,GDR,19.04.61,Neubrandenburg,07.06.1985
1533,50.48,Aelita Yurchenko,UKR,01.01.65,Moskva,22.08.1987
1533,50.48,Grit Breuer,GER,16.02.72,Neubrandenburg,22.07.1989
1533,50.48,Olga Bryzgina,UKR,30.06.63,Bologna,07.09.1991
1533,50.48,Jearl Miles-Clark,USA,04.09.66,Indianapolis,13.06.1997
1533,50.48,Uta Rohländer-Fromm,GER,30.06.69,Budapest,21.08.1998
1533,50.48,Natalya Nazarova,RUS,22.05.79,Sevilla,24.08.1999
1533,50.48,Falilat Ogunkoya,NGR,05.12.68,Monaco,18.08.2000
1533,50.48,Ionela Târlea,ROU,09.02.76,Saint-Denis,23.07.2004
1533,50.48,Yuliya Gushchina,RUS,04.03.83,Beijing,17.08.2008
1533,50.48,Novlene Williams-Mills,JAM,26.04.82,Daegu,28.08.2011
1533,50.48,Kseniya Aksyonova,RUS,14.01.88,Sochi,26.05.2012
1533,50.48,Kseniya Ryzhova,RUS,19.04.87,Moskva,11.08.2013
1533,50.48,Shaunae Miller-Uibo,BAH,15.04.94,Bruxelles,11.09.2015
1533,50.48,Courtney Okolo,USA,15.03.94,Eugene,09.06.2016
1533,50.48,Shericka Jackson,JAM,16.07.94,Kingston,24.06.2017
1533,50.48,Christine Botlogetswe,BOT,01.10.95,Rabat,16.06.2019
1533,50.48,Kendall Ellis,USA,08.03.96,Miramar,10.04.2021
1533,50.48,Shaunae Miller-Uibo,BAH,15.04.94,Nassau,26.06.2021
1557,50.49,Marita Koch,GDR,18.02.57,Karl-Marx-Stadt,29.05.1976
1557,50.49,Irena Szewinska,POL,24.05.46,Viareggio,14.08.1976
1557,50.49,Tatyana Goyshchik,RUS,06.07.52,Moskva,24.07.1979
1557,50.49,Dagmar Neubauer,GER,03.06.62,Jena,03.06.1988
1557,50.49,Tatyana Alekseyeva,RUS,07.10.63,Stuttgart,16.08.1993
1557,50.49,Cathy Freeman,AUS,16.02.73,Göteborg,06.08.1995
1557,50.49,Olabisi Afolabi,NGR,31.10.75,Padova,07.07.1996
1557,50.49,Falilat Ogunkoya,NGR,05.12.68,Köln,16.08.1996
1557,50.49,Grit Breuer,GER,16.02.72,Oslo,09.07.1998
1557,50.49,Cathy Freeman,AUS,16.02.73,Sevilla,23.08.1999
1557,50.49,Falilat Ogunkoya,NGR,05.12.68,Bruxelles,25.08.2000
1557,50.49,Oleysa Zykina,RUS,07.10.80,Yokohama,09.09.2000
1557,50.49,Falilat Ogunkoya,NGR,05.12.68,Sydney,23.09.2000
1557,50.49,Grit Breuer,GER,16.02.72,Bremen,23.06.2001
1557,50.49,Grit Breuer,GER,16.02.72,Edmonton,07.08.2001
1557,50.49,Sanya Richards-Ross,USA,26.02.85,College Station,28.05.2004
1557,50.49,Olesya Krasnomovets,RUS,08.07.79,Tula,30.07.2004
1557,50.49,Olga Zaytseva,RUS,10.11.84,Göteborg,09.08.2006
1557,50.49,Shericka Williams,JAM,17.09.85,Thessaloníki,13.09.2009
1557,50.49,Francena McCorory,USA,20.10.88,Eugene,25.06.2011
1557,50.49,Stephenie Ann McPherson,JAM,25.11.88,Kingston,28.06.2015
1557,50.49,Natasha Hastings,USA,23.07.86,London,22.07.2016
1557,50.49,Shaunae Miller-Uibo,BAH,15.04.94,London,09.08.2017
1557,50.49,Modesta Morauskaite,LTU,02.10.95,Huelva,25.05.2022
1557,50.49,Stephenie Ann McPherson,JAM,25.11.88,Kingston,26.06.2022
1557,50.49,Nickisha Pryce,JAM,07.03.01,Sacramento,27.05.2023
1583,50.50,Irena Szewinska,POL,24.05.46,Nice,16.08.1975
1583,50.50,Irina Nazarova,RUS,31.07.57,Tbilisi,26.06.1981
1583,50.50,Olga Bryzgina,UKR,30.06.63,Donetsk,07.09.1984
1583,50.50,Mariya Pinigina,UKR,09.02.58,Kyiv,17.07.1986
1583,50.50,Diane Dixon,USA,23.09.64,Bruxelles,05.09.1986
1583,50.50,Maicel Malone,USA,12.06.69,Neubrandenburg,21.06.1991
1583,50.50,Olga Bryzgina,UKR,30.06.63,Vladivostok,17.08.1991
1583,50.50,Jearl Miles-Clark,USA,04.09.66,Tokyo,27.08.1991
1583,50.50,Olabisi Afolabi,NGR,31.10.75,Fukuoka,01.09.1995
1583,50.50,Pauline Davis-Thompson,BAH,09.07.66,Atlanta,18.05.1996
1583,50.50,Juliet Campbell,JAM,17.03.70,Lausanne,03.07.1996
1583,50.50,Lorraine Fenton,JAM,08.09.73,Lausanne,02.07.1999
1583,50.50,LaTasha Colander,USA,23.08.76,Bruxelles,25.08.2000
1583,50.50,Katharine Merry,GBR,21.09.74,Sydney,23.09.2000
1583,50.50,Falilat Ogunkoya,NGR,05.12.68,Edmonton,06.08.2001
1583,50.50,Lorraine Fenton,JAM,08.09.73,Berlin,06.09.2002
1583,50.50,Christine Ohuruogu,GBR,17.05.84,Athínai,21.08.2004
1583,50.50,Tatyana Veshkurova,RUS,23.09.81,Athínai,16.09.2006
1583,50.50,Shericka Williams,JAM,17.09.85,Ad-Dawhah,09.05.2008
1583,50.50,Allyson Felix,USA,18.11.85,New York City,30.05.2009
1583,50.50,Novlene Williams-Mills,JAM,26.04.82,Ad-Dawhah,14.05.2010
1583,50.50,Francena McCorory,USA,20.10.88,Gainesville,01.04.2011
1583,50.50,Ashley Spencer,USA,06.06.93,Barcelona,13.07.2012
1583,50.50,Perri Shakes-Drayton,GBR,21.12.88,Gateshead,22.06.2013
1583,50.50,Stephenie Ann McPherson,JAM,25.11.88,Kingston,29.06.2014
1583,50.50,Kendall Baisden,USA,05.03.95,Eugene,26.06.2015
1583,50.50,Stephenie Ann McPherson,JAM,25.11.88,Luzern,14.07.2015
1583,50.50,Phyllis Francis,USA,04.05.92,Beijing,25.08.2015
1583,50.50,Phyllis Francis,USA,04.05.92,Paris,30.06.2018
1583,50.50,Lynna Irby-Jackson,USA,06.12.98,Monaco,14.08.2020
1583,50.50,Shaunae Miller-Uibo,BAH,15.04.94,Tokyo,03.08.2021
1583,50.50,Victoria Ohuruogu,GBR,28.02.93,München,16.08.2022
1615,50.51,Irena Szewinska,POL,24.05.46,Düsseldorf,08.06.1976
1615,50.51,Ellen Streidt,GDR,27.07.52,Montréal,28.07.1976
1615,50.51,Christina Lathan,GDR,28.02.58,Montréal,29.07.1976
1615,50.51,Jarmila Kratochvílová,CZE,26.01.51,Praha,08.07.1980
1615,50.51,Mariya Pinigina,UKR,09.02.58,Moskva,20.06.1983
1615,50.51,Mariya Pinigina,UKR,09.02.58,Kyiv,21.06.1984
1615,50.51,Irina Baskakova,RUS,25.08.56,Potsdam,21.07.1984
