Place,Time,Athlete,Country,Date of Birth,City,Event Date
2185,44.94,Luguelin Santos,DOM,12.11.92,Ad-Dawhah,09.05.2014
2185,44.94,Christopher Brown,BAH,15.10.78,Glasgow,12.07.2014
2185,44.94,Vernon Norwood,USA,10.04.92,Jacksonville,29.05.2015
2185,44.94,Gil Roberts,USA,15.03.89,Zagreb,29.08.2017
2185,44.94,Obi Igbokwe,USA,28.01.97,Eugene,06.06.2018
2185,44.94,Mar'yea Harris,USA,24.11.97,Eugene,06.06.2018
2185,44.94,Trevor Stewart,USA,20.05.97,Des Moines,27.07.2019
2185,44.94,Demish Gaye,JAM,20.01.93,Lima,08.08.2019
2185,44.94,Kirani James,GRN,01.09.92,Ad-Dawhah,01.10.2019
2185,44.94,Emmanuel Korir,KEN,15.06.95,Ad-Dawhah,04.10.2019
2185,44.94,Elija Godwin,USA,01.07.99,Eugene,20.06.2021
2185,44.94,Steven Solomon,AUS,16.05.93,Tokyo,01.08.2021
2185,44.94,Davide Re,ITA,16.03.93,Tokyo,02.08.2021
2185,44.94,Isaac Makwala,BOT,24.09.85,Tokyo,05.08.2021
2185,44.94,Michael Cherry,USA,23.03.95,Chorzów,05.09.2021
2185,44.94,Bayapo Ndori,BOT,20.06.99,Eugene,20.07.2022
2185,44.94,Rai Benjamin,USA,27.07.97,Gainesville,01.04.2023
2256,44.95,Lee Evans,USA,25.02.47,Winnipeg,30.07.1967
2256,44.95,Herman Frazier,USA,29.10.54,Montréal,29.07.1976
2256,44.95,Fred Newhouse,USA,08.11.48,Zürich,18.08.1976
2256,44.95,Antonio McKay,USA,09.02.64,Los Angeles,18.06.1984
2256,44.95,Alonzo Babers,USA,31.10.61,Los Angeles,19.06.1984
2256,44.95,Jens Carlowitz,GER,08.08.64,Potsdam,21.07.1984
2256,44.95,Jens Carlowitz,GER,08.08.64,Erfurt,22.06.1985
2256,44.95,Ian Morris,TTO,30.11.61,Seoul,28.09.1988
2256,44.95,Clarence Daniel,USA,11.06.61,Modesto,05.05.1990
2256,44.95,Bert Cameron,JAM,16.11.59,Sevilla,30.05.1990
2256,44.95,Andrew Valmon,USA,01.01.65,Sevilla,30.05.1990
2256,44.95,Clarence Daniel,USA,11.06.61,Norwalk,16.06.1990
2256,44.95,Darnell Hall,USA,26.09.71,New Orleans,24.06.1992
2256,44.95,Ibrahim Ismail,QAT,10.05.72,Stuttgart,15.08.1993
2256,44.95,LaMont Smith,USA,11.12.72,Eugene,26.05.1996
2256,44.95,Danny McCray,USA,11.03.74,Austin,19.04.1997
2256,44.95,Tyree Washington,USA,28.08.76,Indianapolis,13.06.1997
2256,44.95,Milton Campbell,USA,15.05.76,Indianapolis,14.06.1997
2256,44.95,Jamie Baulch,GBR,03.05.73,Bellinzona,18.08.1997
2256,44.95,Clement Chukwu,NGR,07.07.73,Malmö,03.08.1998
2256,44.95,Iwan Thomas,GBR,05.01.74,Bruxelles,28.08.1998
2256,44.95,Jerome Davis,USA,22.08.77,Tempe,22.05.1999
2256,44.95,Jerome Davis,USA,22.08.77,Malmö,02.08.1999
2256,44.95A,Ja'Warren Hooker,USA,24.09.78,Flagstaff,06.07.2000
2256,44.95,Marc Raquil,FRA,02.04.77,Bremen,23.06.2001
2256,44.95,Hamdan Odha Al-Bishi,KSA,05.05.81,Busan,09.10.2002
2256,44.95,Darold Williamson,USA,19.02.83,Lincoln,31.05.2003
2256,44.95,Andrew Rock,USA,23.01.82,Sacramento,15.07.2004
2256,44.95,Michael Blackwood,JAM,29.08.76,Thessaloníki,19.07.2004
2256,44.95,Michael Blackwood,JAM,29.08.76,Monaco,18.09.2004
2256,44.95,Marc Raquil,FRA,02.04.77,Göteborg,08.08.2006
2256,44.95,LaShawn Merritt,USA,27.06.86,Kingston,05.05.2007
2256,44.95,Alleyne Francique,GRN,07.06.76,Osaka,28.08.2007
2256,44.95,John Steffensen,AUS,30.08.82,Osaka,29.08.2007
2256,44.95,Leslie Djhoné,FRA,18.03.81,Monaco,29.07.2008
2256,44.95,Christopher Brown,BAH,15.10.78,Berlin,19.08.2009
2256,44.95,David Gillick,IRL,09.07.83,Barcelona,09.07.2010
2256,44.95,William Collazo,CUB,31.08.86,Madrid,09.07.2011
2256,44.95,Christopher Brown,BAH,15.10.78,London,14.07.2012
2256,44.95,Anderson Freitas Henriques,BRA,03.03.92,Moskva,12.08.2013
2256,44.95,LaShawn Merritt,USA,27.06.86,Eugene,25.06.2015
2256,44.95,Marcus Chambers,USA,03.11.94,Eugene,26.06.2015
2256,44.95,Isaac Makwala,BOT,24.09.85,Brazzaville,14.09.2015
2256,44.95,Orukpe Erayokan,NGR,30.12.92,Brazzaville,14.09.2015
2256,44.95,Javon Francis,JAM,14.12.94,Kingston,03.07.2016
2256,44.95,Akeem Bloomfield,JAM,10.11.97,Eugene,07.06.2017
2256,44.95,Baboloki Thebe,BOT,18.03.97,Oslo,15.06.2017
2256,44.95,Kyle Collins,USA,09.09.94,Sacramento,22.06.2017
2256,44.95,Matthew Hudson-Smith,GBR,26.10.94,Zürich,30.08.2018
2256,44.95,Steven Gardiner,BAH,12.09.95,Ostrava,20.06.2019
2256,44.95,Liemarvin Bonevacia,NED,05.04.89,Tokyo,01.08.2021
2256,44.95A,Luis Avilés Ferreiro,MEX,03.03.02,Nairobi,21.08.2021
2256,44.95,Tyler Johnson,USA,11.02.98,Baton Rouge,09.04.2022
2256,44.95,Randolph Ross,USA,01.01.01,Des Moines,29.04.2022
2256,44.95,Bryce Deadmon,USA,26.03.97,Eugene,24.06.2022
2256,44.95,Trevor Stewart,USA,20.05.97,Jacksonville,29.04.2023
2312,44.96,Sunday Uti,NGR,23.10.62,Houston,04.06.1983
2312,44.96A,Michael Franks,USA,23.09.63,Colorado Springs,02.07.1983
2312,44.96,Thomas Schönlebe,GER,06.08.65,Moskva,17.08.1985
2312,44.96,Darrell Robinson,USA,23.12.63,Lausanne,02.09.1986
2312,44.96,Roddie Haley,USA,06.12.65,Lubbock,17.05.1987
2312,44.96,Thomas Schönlebe,GER,06.08.65,Praha,27.06.1987
2312,44.96,Steve Lewis,USA,16.05.69,Westwood,21.05.1988
2312,44.96,Darren Clark,AUS,06.09.65,Seoul,25.09.1988
2312,44.96,Cayetano Cornet,ESP,22.08.63,Barcelona,12.08.1989
2312,44.96,Jens Carlowitz,GER,08.08.64,Tokyo,16.09.1989
2312,44.96,Roger Black,GBR,31.03.66,Sevilla,30.05.1991
2312,44.96,Darnell Hall,USA,26.09.71,Austin,09.05.1992
2312,44.96,Andrew Valmon,USA,01.01.65,Indianapolis,10.06.1992
2312,44.96A,Andrew Valmon,USA,01.01.65,Sestriere,21.07.1992
2312,44.96,Andrew Valmon,USA,01.01.65,Linz,13.08.1992
2312,44.96,Quincy Watts,USA,19.06.70,Sheffield,14.08.1992
2312,44.96,Andrew Valmon,USA,01.01.65,Eugene,18.06.1993
2312,44.96,Harry Reynolds,USA,08.06.64,London,10.09.1993
2312,44.96,Sunday Bada,NGR,22.06.69,Madrid,06.09.1994
2312,44.96,Marlon Ramsey,USA,11.09.74,Gateshead,21.08.1995
2312,44.96,Derek Mills,USA,09.07.72,Berlin,01.09.1995
2312,44.96,Ibrahim Ismail,QAT,10.05.72,Djakarta,23.09.1995
2312,44.96,Quincy Watts,USA,19.06.70,Walnut,21.04.1996
2312,44.96,Jerome Young,USA,14.08.76,Odessa,17.05.1996
2312,44.96,Davian Clarke,JAM,30.04.76,Kingston,29.06.1996
2312,44.96,Ibrahim Ismail,QAT,10.05.72,Atlanta,27.07.1996
2312,44.96,Davis Kamoga,UGA,17.03.68,Bruxelles,23.08.1996
2312,44.96,Sanderlei Claro Parrela,BRA,07.10.74,Rio de Janeiro,03.07.1997
2312,44.96,Jerome Young,USA,14.08.76,Moskva,05.09.1998
2312,44.96,Iwan Thomas,GBR,05.01.74,Moskva,05.09.1998
2312,44.96A,Jopie van Oudtshoorn,RSA,05.02.76,Roodepoort,19.03.1999
2312,44.96,Mark Richardson,GBR,26.07.72,Nürnberg,13.06.1999
2312,44.96,Mark Richardson,GBR,26.07.72,Paris,19.06.1999
2312,44.96,Alvin Harrison,USA,20.01.74,Sydney,22.09.2000
2312,44.96,Eric Milazar,MRI,01.06.75,Ottawa,21.07.2001
2312,44.96,Jerry Harris,USA,29.10.81,Austin,12.06.2004
2312,44.96A,Young Talkmore Nyangani,ZIM,02.09.83,Pretoria,18.03.2005
2312,44.96,Derrick Brew,USA,28.12.77,Monterrey,11.06.2005
2312,44.96,Jeremy Wariner,USA,31.01.84,Lausanne,05.07.2005
2312,44.96,Tyler Christopher,CAN,03.10.83,Zürich,19.08.2005
2312,44.96,Xavier Carter,USA,08.12.85,Sacramento,09.06.2006
2312,44.96,Derrick Brew,USA,28.12.77,Heusden-Zolder,22.07.2006
2312,44.96,Ricardo Chambers,JAM,07.10.84,Roma,11.07.2008
2312,44.96,LaShawn Merritt,USA,27.06.86,Beijing,18.08.2008
2312,44.96,Calvin Smith,USA,10.12.87,Gainesville,17.05.2009
2312,44.96,William Collazo,CUB,31.08.86,La Habana,03.07.2009
2312,44.96,Ricardo Chambers,JAM,07.10.84,Zürich,19.08.2010
2312,44.96,Jeremy Wariner,USA,31.01.84,Walnut,21.04.2012
2312,44.96,Manteo Mitchell,USA,06.07.87,Eugene,24.06.2012
2312,44.96,Luguelin Santos,DOM,12.11.92,Birmingham,26.08.2012
2312,44.96,LaShawn Merritt,USA,27.06.86,Roma,06.06.2013
2312,44.96,Youssef Al-Masrahi,KSA,31.12.87,Kingston,03.05.2014
2312,44.96,Gil Roberts,USA,15.03.89,Zürich,28.08.2014
2312,44.96A,Alphas Kishoyan,KEN,12.10.94,Eldoret,01.07.2016
2312,44.96,Javon Francis,JAM,14.12.94,Rio de Janeiro,13.08.2016
2312,44.96,Obi Igbokwe,USA,28.01.97,Bruxelles,06.09.2019
2312,44.96,Trevor Stewart,USA,20.05.97,Eugene,11.06.2021
2312,44.96,Bryce Deadmon,USA,26.03.97,Eugene,20.06.2021
2312,44.96,Boniface Mweresa,KEN,13.11.93,Birmingham,07.08.2022
2312,44.96,Vernon Norwood,USA,10.04.92,Székesfehérvár,08.08.2022
2372,44.97A,Lee Evans,USA,25.02.47,Echo Summit,13.09.1968
2372,44.97,Walter McCoy,USA,15.11.58,Zürich,18.08.1982
2372,44.97A,Walter McCoy,USA,15.11.58,Colorado Springs,02.07.1983
2372,44.97A,Michael Franks,USA,23.09.63,San José,26.06.1987
2372,44.97,Darren Clark,AUS,06.09.65,London,10.07.1987
2372,44.97,Jens Carlowitz,GER,08.08.64,Roma,01.09.1987
2372,44.97,Innocent Egbunike,NGR,30.11.61,Zürich,17.08.1988
2372,44.97,Gabriel Tiacoh,CIV,10.09.63,Barcelona,09.09.1989
2372,44.97,Michael Johnson,USA,13.09.67,Neubrandenburg,21.06.1991
2372,44.97,Danny Everett,USA,01.11.66,Tokyo,27.08.1991
2372,44.97,Roger Black,GBR,31.03.66,Barcelona,20.09.1991
2372,44.97,Ian Morris,TTO,30.11.61,Modesto,16.05.1992
2372,44.97,Sunday Bada,NGR,22.06.69,São Paulo,16.05.1993
2372,44.97,Andrew Valmon,USA,01.01.65,Rieti,28.08.1994
2372,44.97,Abednego Matilu,KEN,21.11.68,Göteborg,06.08.1995
2372,44.97,Leonard Byrd,USA,17.03.75,Walnut,21.04.1996
2372,44.97,Jamie Baulch,GBR,03.05.73,Nürnberg,07.06.1996
2372,44.97,Mark Richardson,GBR,26.07.72,Zürich,14.08.1996
2372,44.97,Jason Rouser,USA,22.03.70,Indianapolis,13.06.1997
2372,44.97,Alejandro Cárdenas,MEX,04.09.74,Sevilla,23.08.1999
2372,44.97,Alvin Harrison,USA,20.01.74,Zürich,11.08.2000
2372,44.97,Calvin Harrison,USA,20.01.74,Eugene,21.06.2001
2372,44.97,Ingo Schultz,GER,26.07.75,Bochum-Wattenscheid,06.07.2002
2372,44.97,Avard Moncur,BAH,02.11.78,Paris,14.09.2002
2372,44.97,Tyree Washington,USA,28.08.76,Osaka,10.05.2003
2372,44.97,Andrew Rock,USA,23.01.82,Sacramento,12.07.2004
2372,44.97,Kelly Willie,USA,07.09.82,Sacramento,15.07.2004
2372,44.97,Brandon Simpson,JAM,06.09.81,Athínai,21.08.2004
2372,44.97,Brandon Simpson,JAM,06.09.81,Rieti,05.09.2004
2372,44.97,Derrick Brew,USA,28.12.77,Monaco,18.09.2004
2372,44.97,Kelly Willie,USA,07.09.82,Tempe,16.04.2005
2372,44.97,Sanjay Ayre,JAM,19.06.80,Kingston,26.06.2005
2372,44.97,Christopher Brown,BAH,15.10.78,Zürich,19.08.2005
2372,44.97,Andrew Rock,USA,23.01.82,Bruxelles,25.08.2006
2372,44.97,Darold Williamson,USA,19.02.83,Indianapolis,23.06.2007
2372,44.97,Jordan Boase,USA,10.10.85,Tempe,16.05.2008
2372,44.97,Tabarie Henry,ISV,01.12.87,Berlin,19.08.2009
2372,44.97,Jonathan Borlée,BEL,22.02.88,Bruxelles,23.07.2011
2372,44.97,Kévin Borlée,BEL,22.02.88,Bruxelles,16.09.2011
2372,44.97,Angelo Taylor,USA,29.12.78,Ad-Dawhah,11.05.2012
2372,44.97,Martyn Rooney,GBR,03.04.87,Hengelo,27.05.2012
2372,44.97,Steven Solomon,AUS,16.05.93,London,05.08.2012
2372,44.97,David Verburg,USA,14.05.91,Saint-Denis,06.07.2013
2372,44.97,Youssef Al-Masrahi,KSA,31.12.87,Moskva,13.08.2013
2372,44.97,LaToy Williams,BAH,28.05.88,Nassau,28.06.2014
2372,44.97,Matthew Hudson-Smith,GBR,26.10.94,Glasgow,12.07.2014
2372,44.97,Luguelin Santos,DOM,12.11.92,Monaco,18.07.2014
2372,44.97,Machel Cedenio,TTO,12.09.95,Ponce,23.05.2015
2372,44.97,Machel Cedenio,TTO,12.09.95,Stockholm,30.07.2015
2372,44.97,Lalonde Gordon,TTO,25.11.88,Beijing,23.08.2015
2372,44.97,Isaac Makwala,BOT,24.09.85,Birmingham,05.06.2016
2372,44.97,Michael Norman,USA,03.12.97,Eugene,07.06.2017
2372,44.97,Michael Cherry,USA,23.03.95,Roma,31.05.2018
2372,44.97,Jonathan Jones,BAR,06.02.99,Eugene,08.06.2022
2372,44.97,Christopher Taylor,JAM,01.10.99,Eugene,20.07.2022
2372,44.97,Wayde van Niekerk,RSA,15.07.92,Eugene,22.07.2022
2372,44.97,Rusheen McDonald,JAM,17.08.92,Jacksonville,29.04.2023
2372,44.97,Ryan Willie,USA,24.06.02,Austin,07.06.2023
2430,44.98y,Larance Jones,USA,04.03.51,Austin,13.04.1974
2430,44.98,Alberto Juantorena,CUB,03.12.50,Berlin,16.06.1977
2430,44.98A,Harald Schmid,FRG,29.09.57,Ciudad de México,11.09.1979
2430,44.98,Bert Cameron,JAM,16.11.59,Paris,24.06.1981
2430,44.98,Charles Phillips,USA,18.08.59,Arlington,07.05.1983
2430,44.98,Michael Franks,USA,23.09.63,Köln,25.08.1985
2430,44.98,Félix Stevens,CUB,08.03.64,Santiago de Cuba,02.07.1986
2430,44.98,Antonio McKay,USA,09.02.64,Moskva,07.07.1986
2430,44.98,Ralf Lübke,GER,17.06.65,Berlin,12.07.1986
2430,44.98,Ray Armstead,USA,27.05.60,Zürich,13.08.1986
2430,44.98,Robert Stone,AUS,05.01.65,Melbourne,06.03.1988
2430,44.98,Jeff Reynolds,USA,25.01.66,Indianapolis,17.07.1988
2430,44.98,Mohamed Al Malky,OMA,01.12.62,Essen,02.09.1988
2430,44.98,Harry Reynolds,USA,08.06.64,Bruxelles,25.08.1989
2430,44.98,Danny Everett,USA,01.11.66,Vigo,05.07.1990
2430,44.98,Roberto Hernández,CUB,06.03.67,Granada,25.05.1991
2430,44.98,Quincy Watts,USA,19.06.70,New York City,15.06.1991
2430,44.98A,Andrew Valmon,USA,01.01.65,Sestriere,31.07.1991
2430,44.98,Andrew Valmon,USA,01.01.65,Koblenz,11.09.1991
2430,44.98,Roger Black,GBR,31.03.66,Sheffield,15.09.1991
2430,44.98,Roberto Hernández,CUB,06.03.67,Caserta,11.06.1992
2430,44.98,Willie Caldwell,USA,25.09.63,New Orleans,24.06.1992
2430,44.98,Samson Kitur,KEN,25.02.66,Nice,21.07.1993
2430,44.98,Antonio Pettigrew,USA,03.11.67,Rieti,05.09.1993
2430,44.98,Sunday Bada,NGR,22.06.69,Zürich,16.08.1995
2430,44.98A,Iwan Thomas,GBR,05.01.74,Pretoria,08.04.1996
2430,44.98,Calvin Harrison,USA,20.01.74,Lausanne,03.07.1996
2430,44.98,Davian Clarke,JAM,30.04.76,Atlanta,27.07.1996
2430,44.98,Harry Reynolds,USA,08.06.64,Indianapolis,14.06.1997
2430,44.98,Iwan Thomas,GBR,05.01.74,Athínai,03.08.1997
2430,44.98,Jerome Young,USA,14.08.76,New Orleans,19.06.1998
2430,44.98,Mark Richardson,GBR,26.07.72,Nice,17.07.1999
2430,44.98,Alejandro Cárdenas,MEX,04.09.74,Winnipeg,24.07.1999
2430,44.98,Mark Richardson,GBR,26.07.72,Stockholm,30.07.1999
2430,44.98,Mark Richardson,GBR,26.07.72,Sevilla,23.08.1999
2430,44.98,Alejandro Cárdenas,MEX,04.09.74,Athínai,28.06.2000
2430,44.98,Gregory Haughton,JAM,10.11.73,Kingston,22.07.2000
2430,44.98,Davian Clarke,JAM,30.04.76,Jena,02.06.2001
2430,44.98,Michael McDonald,JAM,17.03.75,Indianapolis,28.07.2001
2430,44.98,Gregory Haughton,JAM,10.11.73,Edmonton,06.08.2001
2430,44.98,Daniel Caines,GBR,15.05.79,Manchester,27.07.2002
2430,44.98,Fawzi Dahash Al-Shammari,KUW,13.02.79,Berlin,06.09.2002
2430,44.98,Michael Blackwood,JAM,29.08.76,Saint-Denis,24.08.2003
2430,44.98,Ezra Sambu,KEN,04.09.78,Abuja,13.10.2003
2430,44.98,Leslie Djhoné,FRA,18.03.81,Lausanne,06.07.2004
2430,44.98,Jamel Ashley,USA,17.04.79,Sacramento,10.06.2005
2430,44.98,Andrew Rock,USA,23.01.82,Helsinki,09.08.2005
2430,44.98,Brandon Simpson,JAM,06.09.81,Helsinki,09.08.2005
2430,44.98,Ricardo Chambers,JAM,07.10.84,Sacramento,09.06.2006
2430,44.98,Tyler Christopher,CAN,03.10.83,Roma,14.07.2006
2430,44.98,Michael Blackwood,JAM,29.08.76,Heusden-Zolder,22.07.2006
2430,44.98,Angelo Taylor,USA,29.12.78,Beograd,29.05.2007
2430,44.98,Sanjay Ayre,JAM,19.06.80,Stockholm,07.08.2007
2430,44.98,Andrae Williams,BAH,11.07.83,Lubbock,07.05.2009
2430,44.98,Dwight Mullings,JAM,10.12.86,Gainesville,17.05.2009
2430,44.98,David Gillick,IRL,09.07.83,La Chaux-de-Fonds,04.07.2010
2430,44.98,Ricardo Chambers,JAM,07.10.84,Gateshead,10.07.2010
2430,44.98A,Mohamed Ashour Khawaja,LBA,01.11.87,Nairobi,30.07.2010
2430,44.98,Jeremy Wariner,USA,31.01.84,Eugene,25.06.2011
2430,44.98,Greg Nixon,USA,12.09.81,Eugene,25.06.2011
2430,44.98,Demetrius Pinder,BAH,13.02.89,London,06.08.2012
2430,44.98,Jarrin Solomon,TTO,11.01.86,Heusden-Zolder,19.07.2014
2430,44.98,David Verburg,USA,14.05.91,Gainesville,24.04.2015
2430,44.98,Steven Gardiner,BAH,12.09.95,Montverde,06.06.2015
2430,44.98,Renny Quow,TTO,25.08.87,Beijing,24.08.2015
2430,44.98,Steven Gardiner,BAH,12.09.95,Beijing,24.08.2015
2430,44.98,Wayde van Niekerk,RSA,15.07.92,Stellenbosch,16.04.2016
2430,44.98,David Verburg,USA,14.05.91,Somerville,17.06.2016
2430,44.98,Machel Cedenio,TTO,12.09.95,Rio de Janeiro,12.08.2016
2430,44.98,Demish Gaye,JAM,20.01.93,London,05.08.2017
2430,44.98,Mar'yea Harris,USA,24.11.97,Bloomington,13.05.2018
2430,44.98,Wilbert London,USA,17.08.97,Eugene,06.06.2018
2430,44.98,Michael Cherry,USA,23.03.95,Marietta,15.08.2020
2430,44.98,Rai Benjamin,USA,27.07.97,Eugene,24.04.2021
2430,44.98,Matthew Hudson-Smith,GBR,26.10.94,München,16.08.2022
2430,44.98,Justin Robinson,USA,30.03.02,Walnut,15.04.2023
2430,44.98,Attila Molnár,HUN,11.05.94,Limassol,25.05.2023
2507,44.99,Ken Randle,USA,12.10.54,Philadelphia,04.06.1976
2507,44.99,Walter McCoy,USA,15.11.58,London,11.09.1981
2507,44.99,Hartmut Weber,FRG,17.10.60,Köln,22.08.1982
2507,44.99,Innocent Egbunike,NGR,30.11.61,Canberra,05.10.1985
2507,44.99,Félix Stevens,CUB,08.03.64,Granada,17.05.1986
2507,44.99,Darren Clark,AUS,06.09.65,London,11.07.1986
2507,44.99,Roger Black,GBR,31.03.66,Praha,27.06.1987
2507,44.99,Roberto Hernández,CUB,06.03.67,Roma,03.09.1987
2507,44.99,Thomas Schönlebe,GER,06.08.65,Berlin,29.06.1988
2507,44.99,Darrell Robinson,USA,23.12.63,Indianapolis,18.07.1988
2507,44.99,Roberto Hernández,CUB,06.03.67,New York City,22.07.1989
2507,44.99,Andrew Valmon,USA,01.01.65,Edinburgh,06.07.1990
2507,44.99,Quincy Watts,USA,19.06.70,Stockholm,02.07.1992
2507,44.99,Sunday Bada,NGR,22.06.69,La Habana,26.09.1992
2507,44.99,Anthuan Maybank,USA,30.12.69,Des Moines,24.04.1993
2507,44.99,Andrew Valmon,USA,01.01.65,Monaco,07.08.1993
2507,44.99,Derek Mills,USA,09.07.72,Gateshead,30.06.1996
2507,44.99,Matthias Rusterholz,SUI,16.08.71,Lausanne,03.07.1996
2507,44.99,Davian Clarke,JAM,30.04.76,Atlanta,29.07.1996
2507,44.99,Roxbert Martin,JAM,05.11.69,Villeneuve d'Ascq,29.06.1997
2507,44.99,Deon Minor,USA,22.01.73,Walnut,19.04.1998
2507,44.99,Roxbert Martin,JAM,05.11.69,Kingston,27.06.1998
2507,44.99,R. A. Sugath,Thilakaratne,SRI,1 Bangkok,14.12.1998
2507,44.99,Gregory Haughton,JAM,10.11.73,Winnipeg,24.07.1999
2507,44.99,Sanderlei Claro Parrela,BRA,07.10.74,London,07.08.1999
2507,44.99A,Marcus la Grange,RSA,12.12.77,Pretoria,24.03.2000
2507,44.99,Gregory Haughton,JAM,10.11.73,Zagreb,03.07.2000
2507,44.99,Alleyne Francique,GRN,07.06.76,Columbia,13.05.2001
2507,44.99,Michael Blackwood,JAM,29.08.76,Roma,12.07.2002
2507,44.99,Tyree Washington,USA,28.08.76,Heusden-Zolder,02.08.2003
2507,44.99,Gary Kikaya,COD,04.02.78,Saint-Denis,24.08.2003
2507,44.99,Michael Blackwood,JAM,29.08.76,Kingston,27.06.2004
2507,44.99,Leslie Djhoné,FRA,18.03.81,Paris,23.07.2004
2507,44.99,Alleyne Francique,GRN,07.06.76,Stockholm,27.07.2004
2507,44.99,Otis Harris,USA,30.06.82,Athínai,21.08.2004
2507,44.99,James Godday,NGR,09.01.84,Abuja,11.02.2006
2507,44.99,Ricardo Chambers,JAM,07.10.84,Sacramento,07.06.2006
2507,44.99,Reggie Witherspoon,USA,31.05.85,Eugene,30.06.2008
2507,44.99,Joel Milburn,AUS,17.03.86,Luzern,16.07.2008
2507,44.99,Leslie Djhoné,FRA,18.03.81,Paris,14.07.2009
2507,44.99,Ramon Miller,BAH,17.02.87,Berlin,19.08.2009
2507,44.99,Martyn Rooney,GBR,03.04.87,Genève,12.06.2010
2507,44.99,Jonathan Borlée,BEL,22.02.88,Budapest,19.06.2010
2507,44.99,Martyn Rooney,GBR,03.04.87,Birmingham,27.06.2010
2507,44.99,Jermaine Gonzáles,JAM,26.11.84,Daegu,29.08.2011
2507,44.99,Jermaine Gonzáles,JAM,26.11.84,Daegu,30.08.2011
2507,44.99,Martyn Rooney,GBR,03.04.87,Ad-Dawhah,11.05.2012
2507,44.99,Gil Roberts,USA,15.03.89,Des Moines,08.06.2012
2507,44.99,Josh Mance,USA,21.03.92,Eugene,23.06.2012
2507,44.99,Jonathan Borlée,BEL,22.02.88,London,05.08.2012
2507,44.99,Kirani James,GRN,01.09.92,Moskva,13.08.2013
2507,44.99,Gil Roberts,USA,15.03.89,Sacramento,27.06.2014
2507,44.99,Lalonde Gordon,TTO,25.11.88,Heusden-Zolder,18.07.2015
2507,44.99,LaShawn Merritt,USA,27.06.86,Baie-Mahault,17.05.2017
2507,44.99,Steven Gayle,JAM,19.03.94,Lexington,26.05.2017
2507,44.99,Nathon Allen,JAM,28.10.95,Lexington,26.05.2017
2507,44.99,Baboloki Thebe,BOT,18.03.97,Stockholm,18.06.2017
2507,44.99,Matthew Hudson-Smith,GBR,26.10.94,Birmingham,02.07.2017
2507,44.99,Jamal Walton,CAY,25.11.98,Trujillo,21.07.2017
2507,44.99,Kirani James,GRN,01.09.92,Leonora,30.06.2018
2507,44.99,Nijel Amos,BOT,15.03.94,Padova,16.07.2019
2507,44.99,Liemarvin Bonevacia,NED,05.04.89,Breda,27.06.2021
2507,44.99,Trevor Stewart,USA,20.05.97,Genève,11.06.2022
2507,44.99,Zakhitine Nene,RSA,02.04.98,Paris,18.06.2022
2507,44.99,Bayapo Ndori,BOT,20.06.99,Oslo,15.06.2023
2572,45.00A,Elliot Tabron,USA,23.05.60,Provo,03.06.1982
2572,45.00,Walter McCoy,USA,15.11.58,Köln,22.08.1982
2572,45.00,Gabriel Tiacoh,CIV,10.09.63,Tucson,18.05.1985
2572,45.00,Roger Black,GBR,31.03.66,Zürich,13.08.1986
2572,45.00,Andre Phillips,USA,05.09.59,London,12.09.1986
2572,45.00,Darrell Robinson,USA,23.12.63,London,12.09.1986
2572,45.00,Susumu Takano,JPN,21.05.61,Seoul,01.10.1986
2572,45.00,Harry Reynolds,USA,08.06.64,Iowa City,24.05.1987
2572,45.00,Steve Lewis,USA,16.05.69,Eugene,02.06.1988
2572,45.00,Ian Morris,TTO,30.11.61,Budapest,12.08.1988
2572,45.00,Susumu Takano,JPN,21.05.61,Seoul,25.09.1988
2572,45.00,Cayetano Cornet,ESP,22.08.63,Split,29.08.1990
2572,45.00,Ian Morris,TTO,30.11.61,Tokyo,27.08.1991
2572,45.00,Quincy Watts,USA,19.06.70,Eugene,23.05.1992
2572,45.00,Andrew Valmon,USA,01.01.65,Villeneuve d'Ascq,02.07.1993
2572,45.00,Du'aine Thorne-Ladejo,GBR,14.02.71,London,15.07.1994
2572,45.00,Charles Gitonga,KEN,05.10.71,Victoria,23.08.1994
2572,45.00,Mark Richardson,GBR,26.07.72,Gateshead,21.08.1995
2572,45.00A,Kennedy Ochieng,KEN,30.12.71,Nairobi,29.06.1996
2572,45.00A,Iwan Thomas,GBR,05.01.74,Pretoria,02.04.1997
2572,45.00,Jerome Young,USA,14.08.76,New Orleans,20.06.1998
2572,45.00,Sanderlei Claro Parrela,BRA,07.10.74,Rio de Janeiro,14.05.2000
2572,45.00,Leonard Byrd,USA,17.03.75,Sacramento,15.07.2000
2572,45.00,Danny McCray,USA,11.03.74,Sacramento,16.07.2000
2572,45.00,Michael Johnson,USA,13.09.67,Berlin,01.09.2000
2572,45.00,Eric Milazar,MRI,01.06.75,Funchal,30.06.2001
2572,45.00,Hamdan Odha Al-Bishi,KSA,05.05.81,Edmonton,04.08.2001
2572,45.00,Gary Kikaya,COD,04.02.78,Starkville,11.05.2002
2572,45.00,Angelo Taylor,USA,29.12.78,Palo Alto,23.06.2002
2572,45.00A,Corey Nelson,USA,09.10.77,Ciudad de México,03.05.2003
2572,45.00A,Avard Moncur,BAH,02.11.78,Ciudad de México,03.05.2003
2572,45.00,Saul Weigopwa,NGR,14.06.84,Ratingen,27.06.2004
