Place,Time,Athlete,Country,Date of Birth,City,Event Date
1365,1:58.51,Brigitta Langerholc,SLO,23.07.76,Sydney,25.09.2000
1365,1:58.51,Zulia Calatayud,CUB,09.11.79,Lausanne,02.07.2002
1365,1:58.51,Lucia Hrivnák Klocová,SVK,20.11.83,Saint-Denis,18.07.2008
1365,1:58.51,Yelena Kofanova,RUS,08.08.88,Moskva,21.06.2012
1365,1:58.51,Rose Mary Almanza,CUB,13.07.92,Monaco,09.07.2021
1365,1:58.51,Keely Hodgkinson,GBR,03.03.02,Eugene,22.07.2022
1374,1:58.52,Laima Baikauskaité,LTU,10.06.56,Kyiv,26.07.1986
1374,1:58.52,Mitica Constantin,ROU,18.08.62,Moskva,07.06.1987
1374,1:58.52,Heike Oehme,GER,11.11.63,Neubrandenburg,10.06.1987
1374,1:58.52,Julie Jenkins,USA,12.08.64,Oslo,14.07.1990
1374,1:58.52,Charmaine Crooks,CAN,08.08.62,Zürich,15.08.1990
1374,1:58.52,Ellen van Langen,NED,09.02.66,Zürich,19.08.1992
1374,1:58.52,Meredith Valmon,USA,15.10.68,Köln,18.08.1995
1374,1:58.52,Yelena Afanaseyeva,RUS,01.03.67,Bruxelles,22.08.1997
1374,1:58.52,Irina Mistyukevich,RUS,17.06.77,Tula,25.07.2000
1374,1:58.52,Nicole Teter,USA,08.11.73,Heusden-Zolder,31.07.2004
1374,1:58.52,Brigitta Langerholc,SLO,23.07.76,Osaka,28.08.2007
1374,1:58.52,Janeth Jepkosgei,KEN,13.02.83,Saint-Denis,18.07.2008
1374,1:58.52,Lynsey Sharp,GBR,11.07.90,Lausanne,25.08.2016
1374,1:58.52,Alexandra Bell,GBR,04.11.92,Belfast,29.05.2021
1388,1:58.53,Jarmila Kratochvílová,CZE,26.01.51,Saint-Denis,02.06.1984
1388,1:58.53,Yekaterina Podkopayeva,RUS,11.06.52,Donetsk,07.09.1984
1388,1:58.53,Sigrun Grau,GER,07.11.65,Neubrandenburg,14.06.1992
1388,1:58.53,Svetlana Masterkova,RUS,17.01.68,Köln,01.08.1993
1388,1:58.53,Kelly Holmes,GBR,19.04.70,Helsinki,25.06.1996
1388,1:58.53,Natalya Khrushchelyova,RUS,20.05.73,Bruxelles,05.09.2003
1388,1:58.53,Svetlana Cherkasova,RUS,20.05.78,Tula,05.06.2004
1388,1:58.53,Yuneisyi Santiusty,CUB,24.12.84,Hengelo,27.05.2012
1388,1:58.53,Allie Wilson,USA,31.03.96,Rovereto,30.08.2022
1397,1:58.54,Ana Fidelia Quirot,CUB,23.03.63,Barcelona,16.07.1990
1397,1:58.54,Maria Mutola,MOZ,27.10.72,Villeneuve d'Ascq,12.09.1992
1397,1:58.54,Linda Kisabaka,GER,09.04.69,Köln,21.06.1996
1397,1:58.54,Ludmila Formanová,CZE,02.01.74,Köln,24.08.1997
1397,1:58.54,Janeth Jepkosgei,KEN,13.02.83,London,28.07.2006
1397,1:58.54,Hasna Benhassi,MAR,01.06.78,Madrid,05.07.2008
1397,1:58.54,Yekaterina Zavyalova,RUS,01.03.91,Cheboksary,03.07.2012
1397,1:58.54,Hirut Meshesha,ETH,20.01.01,Castellón,16.06.2022
1397,1:58.54,Catriona Bisset,AUS,01.03.94,Stockholm,30.06.2022
1406,1:58.55,Hildegard Falck,FRG,08.06.49,München,03.09.1972
1406,1:58.55,Doina Melinte,ROU,27.12.56,Moskva,12.06.1982
1406,1:58.55,Tamara Sorokina,RUS,15.08.50,Krasnodar,28.05.1983
1406,1:58.55,Claudette Groenendaal,USA,01.11.63,Berlin,15.08.1986
1406,1:58.55,Mitica Constantin,ROU,18.08.62,Berlin,21.08.1987
1406,1:58.55,Sigrun Grau,GER,07.11.65,Gateshead,05.08.1989
1406,1:58.55,Ella Kovács,ROU,11.12.64,Oslo,04.07.1992
1406,1:58.55,Charmaine Crooks,CAN,08.08.62,Barcelona,01.08.1992
1406,1:58.55,Lyubov Gurina,RUS,06.08.57,Helsinki,10.08.1994
1406,1:58.55,Natalya Dukhnova,BLR,16.07.66,Helsinki,10.08.1994
1406,1:58.55,Yelena Afanaseyeva,RUS,01.03.67,Berlin,26.08.1997
1406,1:58.55,Liu Jing,CHN,03.02.71,Shanghai,21.10.1997
1406,1:58.55,Regina Jacobs,USA,28.08.63,Raleigh,12.06.1999
1406,1:58.55,Jolanda Ceplak,SLO,12.09.76,Sevilla,22.06.2002
1406,1:58.55,Tatyana Markelova,RUS,09.12.88,Cheboksary,03.07.2012
1406,1:58.55,Yekaterina Zavyalova,RUS,01.03.91,Sochi,30.05.2014
1406,1:58.55,Rababe Arafi,MAR,12.01.91,Beijing,27.08.2015
1406,1:58.55,Michaela Meyer,USA,04.07.98,Eugene,27.06.2021
1406,1:58.55,Catriona Bisset,AUS,01.03.94,Paris,09.06.2023
1425,1:58.56,Tatyana Dorovskikh,UKR,12.08.61,Donetsk,28.08.1985
1425,1:58.56,Lyubov Tsyoma,RUS,19.05.63,Kyiv,31.07.1988
1425,1:58.56,Sun Sumei,CHN,06.10.68,Barcelona,09.09.1989
1425,1:58.56,Lyubov Gurina,RUS,06.08.57,Kyiv,07.07.1990
1425,1:58.56,Ana Fidelia Quirot,CUB,23.03.63,Lausanne,10.07.1991
1425,1:58.56,Claudia Gesell,GER,18.12.77,Sydney,22.09.2000
1425,1:58.56,Helena Fuchsová,CZE,03.06.65,Sydney,25.09.2000
1425,1:58.56,Olga Kotlyarova,RUS,12.04.76,Osaka,26.08.2007
1425,1:58.56,Yelena Kotulskaya,RUS,08.08.88,Yerino,31.07.2010
1434,1:58.57,Anita Weiß,GDR,16.07.55,Leipzig,01.07.1978
1434,1:58.57,Ravilya Agletdinova,BLR,10.02.60,Sochi,09.06.1984
1434,1:58.57,Yekaterina Podkopayeva,RUS,11.06.52,Sochi,10.06.1984
1434,1:58.57,Gaby Bussmann,FRG,08.10.59,Stuttgart,28.08.1986
1434,1:58.57,Christine Wachtel,GER,06.01.65,London,15.09.1989
1434,1:58.57,Letitia Vriesde,SUR,05.10.64,Nice,15.07.1991
1434,1:58.57,Svetlana Masterkova,RUS,17.01.68,Bruxelles,03.09.1993
1434,1:58.57,Liu Haiyan,CHN,08.07.74,Shanghai,21.10.1997
1434,1:58.57,Lang Yinglai,CHN,22.08.79,Shanghai,21.10.1997
1434,1:58.57,Violeta Szekely,ROU,26.03.65,Paris,29.07.1998
1434,1:58.57,Maria Mutola,MOZ,27.10.72,Roma,07.07.1999
1434,1:58.57,Diane Cummins,CAN,19.01.74,Padova,26.08.2001
1434,1:58.57,Nataliya Lupu,UKR,04.11.87,Beijing,27.08.2015
1434,1:58.57,Francine Niyonsaba,BDI,05.05.93,Oslo,07.06.2018
1434,1:58.57,Raevyn Rogers,USA,07.09.96,Des Moines,24.06.2018
1434,1:58.57,Ce'aira Brown,USA,04.11.93,London,22.07.2018
1450,1:58.58,Lyubov Tsyoma,RUS,19.05.63,Kyiv,01.08.1988
1450,1:58.58,Daniela Bran,ROU,13.04.68,Bucuresti,22.07.1990
1450,1:58.58,Inna Yevseyeva,UKR,14.08.64,Barcelona,31.07.1992
1450,1:58.58,Oksana Zbrozhek,RUS,12.01.78,Tula,30.07.2004
1450,1:58.58,María Teresa Martínez,ESP,17.05.76,Rieti,05.09.2004
1450,1:58.58,Svetlana Cherkasova,RUS,20.05.78,Helsinki,07.08.2005
1450,1:58.58,Hasna Benhassi,MAR,01.06.78,Shanghai,17.09.2005
1450,1:58.58,Habitam Alemu,ETH,09.07.97,Oslo,07.06.2018
1458,1:58.59,Mariana Suman,ROU,29.07.51,Bucuresti,28.08.1977
1458,1:58.59,Yekaterina Podkopayeva,RUS,11.06.52,Moskva,11.06.1983
1458,1:58.59,Nadezhda Loboyko,RUS,07.09.61,Kobe,03.09.1985
1458,1:58.59,Christine Wachtel,GER,06.01.65,Dresden,16.08.1986
1458,1:58.59,Zeng Yuying,CHN,13.09.73,Beijing,09.09.1993
1458,1:58.59,Letitia Vriesde,SUR,05.10.64,Lisboa,17.06.1995
1458,1:58.59,Meredith Valmon,USA,15.10.68,Roma,14.07.1998
1458,1:58.59,Hasna Benhassi,MAR,01.06.78,Athínai,21.08.2004
1458,1:58.59,Hazel Clark,USA,03.10.77,Stockholm,26.07.2005
1458,1:58.59,Kenia Sinclair,JAM,14.07.80,Zagreb,01.09.2010
1458,1:58.59,Kenia Sinclair,JAM,14.07.80,Zagreb,01.09.2010
1458,1:58.59,Natoya Goule,JAM,30.03.91,Paris,24.08.2019
1458,1:58.59,Habitam Alemu,ETH,09.07.97,Forbach,28.05.2023
1471,1:58.6,Valentina Gerasimova,KAZ,15.05.48,Sochi,13.05.1976
1471,1:58.6,Tatyana Kazankina,RUS,17.12.51,Sofia,21.08.1977
1471,1:58.6,Tatyana Providokhina,RUS,26.03.53,Tbilisi,17.06.1978
1471,1:58.6,Totka Petrova,BUL,17.12.56,Leipzig,02.06.1979
1471,1:58.6,Christiane Wartenberg,GDR,27.10.56,Leipzig,02.06.1979
1471,1:58.6,Ileana Silai,ROU,14.10.41,Bucuresti,03.06.1979
1471,1:58.6,Tatyana Kazankina,RUS,17.12.51,Leningrad,31.08.1980
1471,1:58.6,Lyudmila Veselkova,RUS,25.10.50,Leningrad,15.07.1981
1471,1:58.6,Valentina Parkhuta,BLR,27.10.59,Stayki,28.05.1983
1471,1:58.6,Laima Baikauskaité,LTU,10.06.56,Stayki,28.05.1983
1471,1:58.6,Slobodanka Colovic,CRO,10.01.65,Zagreb,03.06.1987
1471,1:58.6,Nadezhda Olizarenko,UKR,28.11.53,Moskva,16.08.1987
1471,1:58.6,Lyudmila Rogachova,RUS,10.10.66,Kyiv,25.06.1988
1471,1:58.6,Lyubov Gurina,RUS,06.08.57,Bryansk,11.08.1990
1471,1:58.60,Ulrike Bruns,GDR,17.11.53,Potsdam,25.05.1984
1471,1:58.60,Sigrun Grau,GER,07.11.65,Bruxelles,05.09.1986
1471,1:58.60,Christine Wachtel,GER,06.01.65,Helsinki,02.07.1987
1471,1:58.60,Ella Kovács,ROU,11.12.64,Bucuresti,30.07.1989
1471,1:58.60,Zulia Calatayud,CUB,09.11.79,Monaco,20.07.2001
1471,1:58.60,Maria Mutola,MOZ,27.10.72,Madrid,20.09.2002
1471,1:58.60,Yelena Kofanova,RUS,08.08.88,Moskva,01.07.2009
1471,1:58.60,Jennifer Meadows,GBR,17.04.81,London,05.08.2011
1471,1:58.60,Nataliya Prishchepa,UKR,11.09.94,Zürich,01.09.2016
1471,1:58.60,Rose Mary Almanza,CUB,13.07.92,La Habana,20.03.2022
1495,1:58.61,Gunhild Hoffmeister,GDR,06.07.44,Karl-Marx-Stadt,07.08.1976
1495,1:58.61,Hildegard Körner,GDR,20.12.59,Moskva,25.07.1980
1495,1:58.61,Lyubov Gurina,RUS,06.08.57,Moskva,19.06.1983
1495,1:58.61,Nadezhda Olizarenko,UKR,28.11.53,Kyiv,21.06.1984
1495,1:58.61,Sigrun Grau,GER,07.11.65,Oslo,04.07.1987
1495,1:58.61,Laima Baikauskaité,LTU,10.06.56,Pärnu,13.07.1988
1495,1:58.61,Stella Jongmans,NED,17.05.71,Hengelo,28.06.1992
1495,1:58.61,Lidiya Grigoryeva,RUS,21.01.74,Göteborg,11.08.1995
1495,1:58.61,Hasna Benhassi,MAR,01.06.78,Milano,09.06.1999
1495,1:58.61,Zulia Calatayud,CUB,09.11.79,Gdánsk,27.07.2002
1495,1:58.61,Jearl Miles-Clark,USA,04.09.66,Eugene,24.05.2003
1495,1:58.61,Kenia Sinclair,JAM,14.07.80,Eugene,10.06.2007
1495,1:58.61,Maria Mutola,MOZ,27.10.72,Beijing,16.08.2008
1495,1:58.61,Caster Semenya,RSA,07.01.91,Oslo,09.06.2011
1495,1:58.61,Alice Schmidt,USA,10.03.81,Lignano Sabbiadoro,19.07.2011
1495,1:58.61,Lynsey Sharp,GBR,11.07.90,London,21.07.2019
1495,1:58.61,Jemma Reekie,GBR,06.03.98,Zürich,09.09.2021
1512,1:58.62,Ulrike Bruns,GDR,17.11.53,Praha,31.08.1978
1512,1:58.62,Stephanie Graf,AUT,26.04.73,Nürnberg,25.06.2000
1512,1:58.62,Letitia Vriesde,SUR,05.10.64,Bruxelles,25.08.2000
1512,1:58.62,Ivonne Teichmann,GER,11.04.77,Bruxelles,24.08.2001
1512,1:58.62,Svetlana Klyuka,RUS,27.12.78,Sochi,28.05.2006
1512,1:58.62,Yuliya Chizhenko,RUS,30.08.79,Tula,12.06.2006
1512,1:58.62,Lucia Hrivnák Klocová,SVK,20.11.83,Osaka,26.08.2007
1512,1:58.62,Janeth Jepkosgei,KEN,13.02.83,Berlin,16.09.2007
1512,1:58.62,Yuliya Krevsun,UKR,08.12.80,Leiria,20.06.2009
1512,1:58.62,Kenia Sinclair,JAM,14.07.80,Kingston,01.05.2010
1512,1:58.62,Melissa Bishop-Nriagu,CAN,05.08.88,Walnut,09.05.2021
1512,1:58.62,Abbey Caldwell,AUS,03.07.01,Sydney,11.03.2023
1524,1:58.63,Nijole Sabaité,LTU,12.08.50,München,03.09.1972
1524,1:58.63,Christiane Wartenberg,GDR,27.10.56,Potsdam,03.08.1983
1524,1:58.63,Kim Gallagher,USA,11.06.64,Los Angeles,06.08.1984
1524,1:58.63,Sigrun Grau,GER,07.11.65,Potsdam,11.06.1986
1524,1:58.63,Dalia Matusevicien?,LTU,12.11.62,Moskva,04.09.1988
1524,1:58.63,Zhang Yumei,CHN,25.11.71,Beijing,09.09.1993
1524,1:58.63,Jolanda Ceplak,SLO,12.09.76,Stockholm,16.07.2002
1524,1:58.63,Olga Raspopova,RUS,27.12.78,Gdánsk,27.07.2002
1524,1:58.63,Svetlana Klyuka,RUS,27.12.78,Tula,03.08.2007
1524,1:58.63,Elisa Cusma Piccione,ITA,24.07.81,Osaka,26.08.2007
1524,1:58.63,Jennifer Meadows,GBR,17.04.81,Monaco,28.07.2009
1524,1:58.63,Winnie Nanyondo,UGA,23.08.93,Monaco,18.07.2014
1524,1:58.63,Selina Rutz-Büchel,SUI,26.07.91,Beijing,27.08.2015
1524,1:58.63,Habitam Alemu,ETH,09.07.97,Zürich,30.08.2018
1524,1:58.63,Jemma Reekie,GBR,06.03.98,Chorzów,25.08.2020
1524,1:58.63,Keely Hodgkinson,GBR,03.03.02,Birmingham,21.05.2022
1524,1:58.63,Olivia Baker,USA,12.06.96,Eugene,26.06.2022
1541,1:58.64,Martina Steuk,GDR,11.11.59,Berlin,10.06.1981
1541,1:58.64,Antje Schröder,GDR,02.09.63,Split,30.04.1984
1541,1:58.64,Mariana Suman,ROU,29.07.51,Sofia,02.07.1984
1541,1:58.64,Marite Arente,LAT,05.12.57,Moskva,19.07.1984
1541,1:58.64,Lyubov Gurina,RUS,06.08.57,Moskva,07.06.1987
1541,1:58.64,Kelly Holmes,GBR,19.04.70,Stuttgart,15.08.1993
1541,1:58.64,Jolanda Ceplak,SLO,12.09.76,Dortmund,08.06.2002
1541,1:58.64,Jearl Miles-Clark,USA,04.09.66,Rieti,05.09.2004
1541,1:58.64,Svetlana Klyuka,RUS,27.12.78,Athínai,03.07.2006
1541,1:58.64,Kenia Sinclair,JAM,14.07.80,Lausanne,11.07.2006
1541,1:58.64,Marilyn Okoro,GBR,23.09.84,Stuttgart,14.09.2008
1541,1:58.64,Maggie Vessey,USA,23.12.81,Zagreb,13.09.2011
1541,1:58.64,Olga Lyakhova,UKR,18.03.92,Rieti,13.09.2015
1554,1:58.65,Jolanta Januchta,POL,16.01.55,Pescara,02.08.1981
1554,1:58.65,Ravilya Agletdinova,BLR,10.02.60,Moskva,17.09.1981
1554,1:58.65,Margrit Klinger,FRG,22.06.60,Zürich,24.08.1983
1554,1:58.65,Lyudmila Borisova,RUS,30.07.59,Sochi,10.06.1984
1554,1:58.65,Ruth Wysocki,USA,08.03.57,Paris,04.09.1984
1554,1:58.65,Jarmila Kratochvílová,CZE,26.01.51,Roma,30.08.1987
1554,1:58.65,Sigrun Grau,GER,07.11.65,Rostock,25.06.1988
1554,1:58.65,Diane Modahl,GBR,17.06.66,Oslo,14.07.1990
1554,1:58.65,Meredith Valmon,USA,15.10.68,Hengelo,05.06.1995
1554,1:58.65,Kelly Holmes,GBR,19.04.70,Bratislava,10.06.1997
1554,1:58.65,Larisa Mikhaylova,RUS,03.01.69,Villeneuve d'Ascq,11.07.1998
1554,1:58.65,Tatyana Petlyuk,UKR,22.02.82,Göteborg,10.08.2006
1554,1:58.65,Lynsey Sharp,GBR,11.07.90,Rio de Janeiro,18.08.2016
1554,1:58.65,Ce'aira Brown,USA,04.11.93,Des Moines,24.06.2018
1554,1:58.65,Raevyn Rogers,USA,07.09.96,Palo Alto,30.06.2019
1554,1:58.65,Rénelle Lamote,FRA,26.12.93,Montreuil,01.06.2021
1554,1:58.65,Noélie Yarigo,BEN,26.12.85,Paris,09.06.2023
1571,1:58.66,Irina Podyalovskaya,RUS,19.10.59,Moskva,20.06.1983
1571,1:58.66,Milena Strnadová,CZE,23.05.61,Praha,24.06.1986
1571,1:58.66,Patricia Djaté,FRA,03.01.71,Paris,28.06.1996
1571,1:58.66,Maria Mutola,MOZ,27.10.72,Eugene,31.05.1998
1571,1:58.66,Suzy Favor Hamilton,USA,08.08.68,Luzern,02.07.1998
1571,1:58.66,Zulia Calatayud,CUB,09.11.79,Sydney,25.09.2000
1571,1:58.66,Amina Aït Hammou,MAR,18.07.78,Bruxelles,05.09.2003
1571,1:58.66,Tatyana Petlyuk,UKR,22.02.82,Lausanne,11.07.2006
1571,1:58.66,Maryam Yusuf Jamal,BRN,16.09.84,Hengelo,24.05.2008
1571,1:58.66,Caster Semenya,RSA,07.01.91,Berlin,17.08.2009
1571,1:58.66,Kenia Sinclair,JAM,14.07.80,Daegu,04.09.2011
1582,1:58.67,Nadezhda Loboyko,RUS,07.09.61,Sochi,27.05.1984
1582,1:58.67,Doina Melinte,ROU,27.12.56,Bucuresti,10.07.1984
1582,1:58.67,Lyubov Gurina,RUS,06.08.57,Tallinn,22.06.1986
1582,1:58.67,Svetlana Masterkova,RUS,17.01.68,Moskva,09.06.1991
1582,1:58.67,Lyudmila Rogachova,RUS,10.10.66,Vladivostok,18.08.1991
1582,1:58.67,Maria Mutola,MOZ,27.10.72,Eugene,06.06.1992
1582,1:58.67,Ana Fidelia Quirot,CUB,23.03.63,Lausanne,03.07.1996
1582,1:58.67,Natalya Dukhnova,BLR,16.07.66,Atlanta,27.07.1996
1582,1:58.67,Natalya Gorelova,RUS,18.04.73,Leverkusen,05.09.1999
1582,1:58.67,Kenia Sinclair,JAM,14.07.80,Thessaloníki,30.07.2007
1582,1:58.67,Morgan Uceny,USA,10.03.85,Luzern,08.08.2010
1582,1:58.67,Hind Dehiba,FRA,17.03.79,Milano,09.09.2010
1582,1:58.67,Alysia Montaño,USA,26.04.86,Daegu,02.09.2011
1582,1:58.67,Francine Niyonsaba,BDI,05.05.93,London,09.08.2012
1582,1:58.67,Alysia Montaño,USA,26.04.86,Des Moines,23.06.2013
1582,1:58.67,Margaret Wambui,KEN,15.09.95,Eugene,26.05.2018
1582,1:58.67,Natoya Goule,JAM,30.03.91,London,22.07.2018
1599,1:58.68,Ravilya Agletdinova,BLR,10.02.60,Moskva,04.07.1981
1599,1:58.68,Olga Monakhova,RUS,57,Moskva,07.08.1981
1599,1:58.68,Marite Arente,LAT,05.12.57,Sochi,26.05.1984
1599,1:58.68,Zuzana Moravciková,CZE,30.12.56,Zürich,22.08.1984
1599,1:58.68,Lilia Nurutdinova,RUS,15.12.63,Zürich,19.08.1992
1599,1:58.68,Letitia Vriesde,SUR,05.10.64,Nice,12.07.1995
1599,1:58.68,Sviatlana Usovich,BLR,14.10.80,Rieti,09.09.2007
1599,1:58.68,Mariya Savinova,RUS,13.08.85,Berlin,19.08.2009
1599,1:58.68,Francine Niyonsaba,BDI,05.05.93,Monaco,20.07.2012
1599,1:58.68,Pamela Jelimo,KEN,15.12.89,Berlin,02.09.2012
1599,1:58.68,Molly Ludlow,USA,04.08.87,Saint-Denis,04.07.2015
1599,1:58.68,Katharina Trost,GER,28.06.95,Chorzów,20.06.2021
1599,1:58.68,Halimah Nakaayi,UGA,16.10.94,Oslo,16.06.2022
1599,1:58.68,Jemma Reekie,GBR,06.03.98,Monaco,10.08.2022
1613,1:58.69,Katrin Wühn,GDR,19.11.65,Split,30.04.1984
1613,1:58.69,Katrin Wühn,GDR,19.11.65,Dresden,19.05.1984
1613,1:58.69,Lyubov Tsyoma,RUS,19.05.63,Moskva,06.07.1986
1613,1:58.69,Lyubov Gurina,RUS,06.08.57,Köln,08.09.1991
1613,1:58.69,Maria Mutola,MOZ,27.10.72,Stuttgart,15.08.1993
1613,1:58.69,Lyudmila Rogachova,RUS,10.10.66,Helsinki,10.08.1994
1613,1:58.69,Kelly Holmes,GBR,19.04.70,Birmingham,12.07.1997
1613,1:58.69,Wang Qingfen,CHN,27.03.73,Shanghai,21.10.1997
1613,1:58.69,Hasna Benhassi,MAR,01.06.78,Paris,29.07.1998
1613,1:58.69,Patricia Djaté,FRA,03.01.71,Hechtel,01.08.1998
1613,1:58.69,Natalya Dukhnova,BLR,16.07.66,Sevilla,24.08.1999
1613,1:58.69,Irina Mistyukevich,RUS,17.06.77,Tula,04.06.2000
1613,1:58.69,Kelly Holmes,GBR,19.04.70,Bruxelles,05.09.2003
1613,1:58.69,Rebecca Lyne,GBR,04.07.82,London,28.07.2006
1613,1:58.69,Olga Kotlyarova,RUS,12.04.76,Zürich,18.08.2006
1613,1:58.69,Marina Arzamasova,BLR,17.12.87,Beijing,26.08.2015
1613,1:58.69,Laura Muir,GBR,09.05.93,Lausanne,06.07.2017
1613,1:58.69,Diribe Welteji,ETH,13.05.02,Oslo,16.06.2022
1631,1:58.7,Raisa Belousova,RUS,29.02.52,Podolsk,19.08.1978
1631,1:58.7,Svetlana Styrkina,RUS,01.01.49,Sochi,09.06.1979
1631,1:58.7,Anita Weiß,GDR,16.07.55,Karl-Marx-Stadt,11.08.1979
1631,1:58.7,Lyudmila Shesterova,UKR,12.10.56,Moskva,11.06.1980
1631,1:58.7,Alexandra Bukharova,RUS,56,Moskva,05.07.1980
1631,1:58.7,Valentina Gerasimova,KAZ,15.05.48,Moskva,05.07.1980
1631,1:58.7,Svetlana Popova,UKR,03.02.59,Kharkov,09.08.1980
1631,1:58.7,Ileana Silai,ROU,14.10.41,Pitesti,21.08.1980
1631,1:58.7,Zamira Zaytseva,UZB,16.02.53,Kyiv,15.06.1981
1631,1:58.7,Valentina Lastovka,RUS,58,Krasnodar,29.05.1983
1631,1:58.7,Dalia Matusevicien?,LTU,12.11.62,Klaipeda,18.08.1984
1631,1:58.7,Violeta Szekely,ROU,26.03.65,Bucuresti,13.07.1986
1631,1:58.7,Vera Dodika,RUS,21.02.59,Kyiv,25.06.1988
1631,1:58.7,Natalya Gorelova,RUS,18.04.73,Moskva,23.06.2001
1631,1:58.70,Ulrike Bruns,GDR,17.11.53,Potsdam,10.08.1977
1631,1:58.70,Nadezhda Loboyko,RUS,07.09.61,Moskva,19.06.1983
1631,1:58.70,Nadezhda Olizarenko,UKR,28.11.53,Stuttgart,27.08.1986
1631,1:58.70,Delisa Walton-Floyd,USA,28.07.61,Berlin,21.08.1987
1631,1:58.70,Tatyana Grebenchuk,BLR,22.11.62,Sochi,31.05.1988
1631,1:58.70,Vera Dodika,RUS,21.02.59,Sochi,31.05.1988
1631,1:58.70,Lyudmila Rogachova,RUS,10.10.66,Nice,12.07.1995
1631,1:58.70,Lyubov Gurina,RUS,06.08.57,Göteborg,11.08.1995
1631,1:58.70,Lyudmila Rogachova,RUS,10.10.66,Zürich,16.08.1995
1631,1:58.70,Ana Fidelia Quirot,CUB,23.03.63,Roma,05.06.1997
1631,1:58.70,Ludmila Formanová,CZE,02.01.74,Nürnberg,13.06.1997
1631,1:58.70,Yelena Afanaseyeva,RUS,01.03.67,Moskva,01.08.1998
1631,1:58.70,Maria Mutola,MOZ,27.10.72,Oslo,13.07.2001
1631,1:58.70,Olga Kotlyarova,RUS,12.04.76,Tula,16.07.2006
1631,1:58.70A,Pamela Jelimo,KEN,15.12.89,Addis Ababa,04.05.2008
1631,1:58.70,Yuneisyi Santiusty,CUB,24.12.84,Zagreb,13.09.2011
1631,1:58.70,Ajee' Wilson,USA,08.05.94,Sacramento,29.06.2014
1631,1:58.70,Janeth Jepkosgei,KEN,13.02.83,Monaco,18.07.2014
1631,1:58.70,Gabriela DeBues-Stafford,CAN,13.09.95,Portland,29.05.2021
1631,1:58.70,Halimah Nakaayi,UGA,16.10.94,Oslo,01.07.2021
1665,1:58.71,Nikolina Shtereva,BUL,21.01.55,Moskva,27.07.1980
1665,1:58.71,Martina Steuk,GDR,11.11.59,Jena,08.08.1981
1665,1:58.71,Totka Petrova,BUL,17.12.56,Budapest,27.06.1982
1665,1:58.71,Slobodanka Colovic,CRO,10.01.65,Beograd,03.07.1988
1665,1:58.71,Kim Gallagher,USA,11.06.64,Tokyo,08.10.1988
1665,1:58.71,Dalia Matusevicien?,LTU,12.11.62,Celje,16.06.1989
1665,1:58.71,Ana Fidelia Quirot,CUB,23.03.63,La Habana,08.08.1991
1665,1:58.71,Maria Mutola,MOZ,27.10.72,Atlanta,29.07.1996
1665,1:58.71,Larisa Mikhaylova,RUS,03.01.69,Rieti,30.08.1998
1665,1:58.71,Jolanda Ceplak,SLO,12.09.76,Nürnberg,17.06.2001
1665,1:58.71,Larisa Chzhao,RUS,04.02.71,Tula,08.06.2003
1665,1:58.71,Kelly Holmes,GBR,19.04.70,San Sebastián,03.07.2004
1665,1:58.71,Jearl Miles-Clark,USA,04.09.66,Athínai,21.08.2004
1665,1:58.71,Hasna Benhassi,MAR,01.06.78,Zürich,18.08.2006
1665,1:58.71,Maria Mutola,MOZ,27.10.72,Zürich,29.08.2008
1665,1:58.71,Irina Maracheva,RUS,29.09.84,Moskva,10.07.2011
1665,1:58.71,Irina Maracheva,RUS,29.09.84,Moskva,11.06.2012
1665,1:58.71,Janeth Jepkosgei,KEN,13.02.83,Eugene,01.06.2013
1665,1:58.71,Melissa Bishop-Nriagu,CAN,05.08.88,Lausanne,25.08.2016
1665,1:58.71,Laura Muir,GBR,09.05.93,Irvine,14.05.2021
1665,1:58.71,Werknesh Melese,ETH,10.06.01,Hengelo,08.06.2021
1665,1:58.71,Rénelle Lamote,FRA,26.12.93,Caen,26.06.2022
1665,1:58.71,Jemma Reekie,GBR,06.03.98,Padova,04.09.2022
1688,1:58.72,Lyubov Gurina,RUS,06.08.57,Leningrad,25.07.1981
1688,1:58.72,Mitica Constantin,ROU,18.08.62,Pitesti,12.08.1988
1688,1:58.72,Nadezhda Loboyko,RUS,07.09.61,Moskva,09.06.1990
1688,1:58.72,Charmaine Crooks,CAN,08.08.62,Seattle,23.07.1990
1688,1:58.72,Hassiba Boulmerka,ALG,10.07.68,Roma,17.07.1991
1688,1:58.72,Stephanie Graf,AUT,26.04.73,Oslo,30.06.1999
1688,1:58.72,Natalya Tsyganova,RUS,07.02.71,Tula,31.07.2004
1688,1:58.72,Natalya Lavshuk,RUS,22.02.80,Kazan,25.06.2005
1688,1:58.72,Maria Mutola,MOZ,27.10.72,Helsinki,26.07.2006
1688,1:58.72,Svetlana Klyuka,RUS,27.12.78,Rieti,27.08.2006
1688,1:58.72,Anna Rostkowska,POL,26.07.80,Saint-Denis,18.07.2008
1688,1:58.72,Sviatlana Usovich,BLR,14.10.80,Brest,26.05.2012
1688,1:58.72,Mary Moraa,KEN,15.06.00,Rabat,28.05.2023
1701,1:58.73,Gunhild Hoffmeister,GDR,06.07.44,Dresden,19.05.1976
1701,1:58.73,Svetlana Styrkina,RUS,01.01.49,Moskva,27.07.1977
