Place,Time,Athlete,Country,Date of Birth,City,Event Date
1031,31:41.33,Libbie Hickman,USA,17.02.65,Eugene,26.06.1999
1031,31:41.33,Miwako Yamanaka,JPN,24.05.78,Mito,06.05.2002
1033,31:41.38,Marina Bastos,POR,07.07.71,Barakaldo,10.04.1999
1034,31:41.42,Elizabeth McColgan,GBR,24.05.64,Edinburgh,28.07.1986
1035,31:41.44,Kate Avery,GBR,10.10.91,Palo Alto,02.05.2015
1036,31:41.47,Gloria Kite,KEN,29.12.98,Maia,02.06.2018
1037,31:41.49,Yuki Saito,JPN,25.09.80,Tottori,04.06.2004
1038,31:41.54,Sula Utura,ETH,08.02.90,Eugene,01.06.2012
1039,31:41.59,Natasha Wodak,CAN,17.12.81,Palo Alto,02.05.2015
1040,31:41.60,Hitomi Miyai,JPN,18.03.85,Kobe,24.04.2005
1040,31:41.60,Chen Rong,CHN,18.05.88,Beijing,22.05.2008
1042,31:41.62,Molly Huddle,USA,31.08.84,Eugene,02.07.2016
1043,31:41.65,Ayako Suzuki,JPN,17.12.80,Osaka,23.06.2017
1044,31:41.71,Chiemi Takahashi,JPN,16.02.76,Saint-Denis,03.07.1999
1045,31:41.72,Julia Mumbi,KEN,25.01.85,Kobe,23.04.2006
1046,31:41.74,Leah Malot,KEN,07.06.72,Villeneuve d'Ascq,17.06.2001
1046,31:41.74,Ayuko Suzuki,JPN,08.10.91,Palo Alto,05.05.2017
1048,31:41.77,Gelete Burka,ETH,23.01.86,Beijing,24.08.2015
1049,31:41.8A,Alice Nawowuna,KEN,02.01.94,Nairobi,07.05.2016
1049,31:41.80,Ayumi Hagiwara,JPN,01.06.92,Yamaguchi,10.10.2014
1051,31:41.90,Noriko Matsuoka,JPN,02.05.79,Kawasaki,27.06.2008
1052,31:41.91,Derartu Tulu,ETH,21.03.72,Villeneuve d'Ascq,17.06.1995
1053,31:41.93,Masako Chiba,JPN,18.07.76,Athínai,05.08.1997
1054,31:42.01,Ingrid Kristiansen,NOR,21.03.56,Barcelona,09.09.1989
1054,31:42.01,Yoko Shibui,JPN,14.03.79,Saint-Denis,23.08.2003
1056,31:42.02,Yekaterina Khramenkova,BLR,16.06.56,Kyiv,02.08.1988
1056,31:42.02,Julia Bleasdale,GBR,09.09.81,Palo Alto,04.05.2014
1056,31:42.02,Veronica Inglese,ITA,22.11.90,Palo Alto,01.05.2016
1059,31:42.05,Kayoko Fukushi,JPN,25.03.82,Kanazawa,29.09.2001
1060,31:42.06,Esther Chemtai,KEN,04.06.88,Ostrava,27.06.2013
1061,31:42.14,Maria Guida,ITA,23.01.66,Helsinki,13.08.1994
1062,31:42.18,Megumi Oshima,JPN,04.09.75,Athínai,27.08.2004
1063,31:42.25,Caroline Nyakogwa,KEN,12.12.86,Eugene,01.06.2012
1064,31:42.29,Shalane Flanagan,USA,07.08.81,Eugene,25.06.2015
1065,31:42.43,Svetlana Guskova,MDA,19.08.59,Stuttgart,30.08.1986
1066,31:42.51,Everline Kimwei,KEN,25.08.87,Kobe,15.10.2005
1067,31:42.53,Veronique Collard,BEL,09.06.63,Lommel,25.04.1992
1067,31:42.53,Everline Kimwei,KEN,25.08.87,Kumagaya,19.05.2007
1069,31:42.58,Xing Huina,CHN,25.02.84,Busan,08.10.2002
1070,31:42.60,Emily Infeld,USA,21.03.90,Eugene,25.06.2015
1071,31:42.67,Julia Mumbi,KEN,25.01.85,Kobe,24.04.2005
1072,31:42.70,Maria Albertina Dias,POR,26.04.65,Helsinki,30.06.1992
1073,31:42.74,Megumi Oshima,JPN,04.09.75,Boston,29.06.2002
1074,31:42.8,Lesley Lehane,USA,12.03.63,Dedham,11.06.1988
1075,31:42.83,Rosario Murcia,FRA,23.09.64,Lommel,25.04.1992
1076,31:42.88,Carrie Dimoff,USA,31.05.83,Palo Alto,02.05.2019
1077,31:42.9A,Vicoty Chepngeno,KEN,12.11.93,Nairobi,13.03.2021
1078,31:42.91,Jelena Prokopcuka,LAT,21.09.76,Gateshead,27.06.2004
1078,31:42.91,Bezunesh Bekele,ETH,29.01.83,Bambous,12.08.2006
1080,31:42.92,Julia Mumbi,KEN,25.01.85,Yamagata,26.09.2008
1080,31:42.92,Rachel Schneider,USA,18.07.91,Eugene,26.06.2021
1082,31:42.94,Ana Dias,POR,15.01.74,Ribeira Brava,06.06.2009
1083,31:42.99,Yelena Vyazova,UKR,18.04.60,Stuttgart,30.08.1986
1084,31:43.00,Jennifer Rhines,USA,01.07.74,Palo Alto,01.05.2011
1085,31:43.01,Yuko Kawakami,JPN,01.08.75,Kobe,25.04.1999
1086,31:43.02,Miki Ohira,JPN,28.06.81,Kobe,24.04.2005
1087,31:43.05,Almensch Belete,BEL,26.07.89,Palo Alto,04.05.2014
1088,31:43.07,Sonia O'Sullivan,IRL,28.11.69,Sydney,24.02.2000
1089,31:43.08,Sarah Lancester,USA,01.12.87,Eugene,27.05.2022
1090,31:43.12,Ancuta Bobocel,ROU,03.10.87,London,19.05.2018
1091,31:43.14,Hayley McGregor,AUS,27.05.79,Melbourne,04.12.2003
1092,31:43.18,Dominique Scott,RSA,24.06.92,Palo Alto,02.05.2019
1093,31:43.20,Shalane Flanagan,USA,07.08.81,Des Moines,20.06.2013
1094,31:43.22,Helena Sampaio,POR,09.10.75,Barakaldo,10.04.1999
1095,31:43.25,Yuko Shimizu,JPN,13.07.85,Yokohama,24.12.2011
1095,31:43.25,Kayoko Fukushi,JPN,25.03.82,Osaka,08.06.2012
1097,31:43.26,Natasha Wodak,CAN,17.12.81,Palo Alto,02.05.2019
1097,31:43.26,Isobel Batt-Doyle,AUS,14.09.95,Melbourne,26.01.2021
1099,31:43.28,Merima Denboba,ETH,21.08.74,Heusden-Zolder,05.08.2000
1100,31:43.29,Fatima Yvelain,FRA,31.12.69,Lisboa,01.04.2000
1100,31:43.29,Lonah Chemtai Salpeter,ISR,12.12.88,Berlin,08.08.2018
1102,31:43.34A,Sharon Lokedi,KEN,10.03.94,Nairobi,27.05.2021
1103,31:43.36,Lieve Slegers,BEL,06.04.65,Lommel,25.04.1992
1104,31:43.40,Juliet Chekwel,UGA,25.05.90,Marina di Carrara,22.04.2017
1105,31:43.41,Hiromi Suzuki,JPN,06.12.68,Tokyo,11.06.1995
1105,31:43.41,Werknesh Kidane,ETH,21.11.81,Villeneuve d'Ascq,17.06.2001
1107,31:43.49,Emily Infeld,USA,21.03.90,Beijing,24.08.2015
1108,31:43.50,Anne Marie Lauck,USA,07.03.69,Eugene,26.06.1999
1109,31:43.51,Yelena Samokhvalova,RUS,21.11.80,Tula,03.08.2003
1109,31:43.51,Karolina Nadolska,POL,06.09.81,Ostrava,27.06.2013
1109,31:43.51,Ellie Pashley,AUS,10.12.88,Palo Alto,02.05.2019
1112,31:43.55,Christien Toonstra,NED,22.06.66,Lommel,25.04.1992
1113,31:43.58,Molly Huddle,USA,31.08.84,Beijing,24.08.2015
1114,31:43.59,Dong Yanmei,CHN,16.02.77,Guangzhou,19.11.2001
1115,31:43.60,Amy Begley,USA,11.01.78,Eugene,27.06.2008
1116,31:43.69,Zhong Huandi,CHN,28.06.67,Fukuoka,15.05.1994
1117,31:43.7,Masako Chiba,JPN,18.07.76,Nobeoka,11.11.1995
1117,31:43.70,Verity Ockenden,GBR,31.08.91,Birmingham,05.06.2021
1119,31:43.72,Selamawit Bayoulgn,ISR,24.03.94,Tel Aviv,22.04.2021
1120,31:43.74,Hitomi Miyai,JPN,18.03.85,Helsinki,06.08.2005
1121,31:43.79,Liz Costello,USA,23.02.88,Palo Alto,01.05.2016
1122,31:43.80,Teresa Recio,ESP,07.07.63,Sevilla,26.08.1999
1123,31:43.99,Harumi Hiroyama,JPN,02.09.68,Osaka,09.06.1996
1124,31:44.02,Rina Nabeshima,JPN,16.12.93,Osaka,19.05.2019
1125,31:44.06,Caroline Kipkirui,KEN,26.05.94,Portland,28.05.2021
1126,31:44.12,Sabrina Mockenhaupt,GER,06.12.80,Regensburg,17.06.2006
1127,31:44.13,Shiori Yano,JPN,11.02.95,Yamaguchi,08.12.2018
1128,31:44.28,Zhu Yingying,CHN,18.08.88,Jinan,26.10.2009
1129,31:44.29,Mizuki Noguchi,JPN,03.07.78,Naruto,13.05.2005
1130,31:44.3,Teresa Recio,ESP,07.07.63,Gijón,12.08.2000
1131,31:44.35,Stephanie Bruce,USA,14.01.84,Eugene,27.05.2022
1132,31:44.38,Annette Peters,USA,31.05.65,Eugene,15.04.1995
1133,31:44.42,Sally Kipyego,KEN,19.12.85,Beijing,24.08.2015
1134,31:44.44,Hanami Sekine,JPN,26.02.96,Rio de Janeiro,12.08.2016
1135,31:44.52,Sabrina Mockenhaupt,GER,06.12.80,Bergisch Gladbach,01.09.2011
1136,31:44.57,Maria Albertina Dias,POR,26.04.65,Getxo,02.05.1993
1137,31:44.69,Ingrid Kristiansen,NOR,21.03.56,Seoul,26.09.1988
1138,31:44.73,Wang Qinghuan,CHN,22.12.66,Guangzhou,29.11.1987
1139,31:44.74,Courtney Babcock,CAN,30.06.72,Palo Alto,02.05.2003
1140,31:44.75,Ana Dulce Félix,POR,23.10.82,Helsinki,01.07.2012
1141,31:44.79,Mao Kiyota,JPN,12.09.93,Palo Alto,02.05.2015
1141,31:44.79,Stephanie Twell,GBR,17.08.89,Ad-Dawhah,28.09.2019
1143,31:44.82,Irina Mikitenko,GER,23.08.72,Göteborg,07.08.2006
1144,31:44.84,Christelle Daunay,FRA,05.12.74,Oslo,04.06.2011
1145,31:44.86,Harumi Hiroyama,JPN,02.09.68,Kagoshima,05.10.1996
1145,31:44.86,Riko Matsuzaki,JPN,24.12.92,Abashiri,16.07.2015
1147,31:44.87,Yoshiko Ichikawa,JPN,18.04.76,Mito,06.05.2002
1148,31:44.92,Obare Doricah,KEN,10.01.90,Palo Alto,28.04.2013
1149,31:45.00,Evelyn Wambui,KEN,04.04.86,Utrecht,17.05.2007
1150,31:45.02,Päivi Tikkanen,FIN,19.01.60,Helsinki,30.06.1992
1150,31:45.02,Alla Zhilyayeva,RUS,05.02.69,Moskva,03.08.1998
1150,31:45.02,Camille Buscomb,NZL,11.07.90,Palo Alto,05.05.2017
1153,31:45.04,Pauline Kamulu,KEN,16.04.95,Osaka,20.09.2019
1154,31:45.06,Mihaela Botezan,ROU,21.11.76,Bucuresti,09.06.2001
1155,31:45.08,Deena Kastor,USA,14.02.73,Carson,24.06.2005
1156,31:45.14,Susan Chepkemei,KEN,25.06.75,Radès,09.08.2002
1156,31:45.14,Hayley Yelling-Higham,GBR,03.01.74,Watford,12.06.2004
1156,31:45.14,Nadia Ejjafini,ITA,08.11.80,Bilbao,03.06.2012
1159,31:45.16,Brenda Flores,MEX,04.09.91,Palo Alto,02.05.2015
1160,31:45.24,Obare Doricah,KEN,10.01.90,Palo Alto,04.05.2014
1161,31:45.27,Elaina Tabb,USA,17.12.91,San Juan Capistrano,05.12.2020
1162,31:45.29,Ayumi Hagiwara,JPN,01.06.92,Palo Alto,28.04.2013
1163,31:45.30,Stella Chesang,UGA,01.12.96,Gold Coast,09.04.2018
1164,31:45.32,Gete Alemayehu,ETH,27.08.98,Maia,02.06.2018
1165,31:45.4A,Alice Timbilil,KEN,01.02.83,Nairobi,25.06.2005
1166,31:45.43,Lynn Jennings,USA,01.07.60,Roma,04.09.1987
1167,31:45.46,Junko Kataoka,JPN,13.06.70,Tokyo,11.06.1995
1168,31:45.48,Mari Ozaki,JPN,16.07.75,Kobe,23.04.2006
1169,31:45.53,Annemari Sandell,FIN,02.01.77,Barakaldo,10.04.1999
1170,31:45.57,Tatyana Aryasova,RUS,02.04.79,Beijing,15.08.2008
1171,31:45.58,Elana Meyer,RSA,10.10.66,Cape Town,17.12.1992
1172,31:45.63,Kathy Butler,GBR,22.10.73,Palo Alto,30.04.2004
1173,31:45.67,Jia Chaofeng,CHN,16.11.88,Jinan,26.10.2009
1174,31:45.74,Tegla Loroupe,KEN,09.05.73,Blankenburg,25.05.1995
1175,31:45.75,Maria Conceição Ferreira,POR,13.03.62,Kapfenberg,23.06.1990
1175,31:45.75,Everline Kimwei,KEN,25.08.87,Kita-Kyushu,13.05.2006
1177,31:45.82,Miki Igarashi,JPN,22.08.71,Hiroshima,15.10.1994
1177,31:45.82,Hikari Yoshimoto,JPN,02.08.90,Kobe,24.04.2011
1177,31:45.82,Salomé Nyirarukundo,RWA,20.12.97,Durban,25.06.2016
1180,31:45.83,Tabitha Kamau,KEN,03.06.00,Yamaguchi,05.12.2020
1181,31:45.84,Takako Kotorida,JPN,02.04.77,Fukagawa,25.06.2003
1182,31:45.85,María Luisa Larraga,ESP,10.12.70,Camaiore,06.04.2002
1183,31:45.94,Nathalie De,Vos,BEL,10 Göteborg,07.08.2006
1184,31:45.95,Derartu Tulu,ETH,21.03.72,Tokyo,27.08.1991
1184,31:45.95,Andrea Seccafien,CAN,27.08.90,Melbourne,26.01.2021
1186,31:45.98,Bezunesh Bekele,ETH,29.01.83,Valkenswaard,26.06.2007
1187,31:46.00,Kathrin Weßel,GER,14.08.67,Potsdam,05.06.1991
1188,31:46.05,Ashu Kasim,ETH,20.10.84,Utrecht,17.05.2007
1189,31:46.09,Emily Infeld,USA,21.03.90,Eugene,02.07.2016
1190,31:46.17,Brillian Kipkoech,KEN,09.03.95,Hengelo,06.06.2021
1191,31:46.23,Shalane Flanagan,USA,07.08.81,Beijing,24.08.2015
1192,31:46.25,Ayuko Suzuki,JPN,08.10.91,Osaka,19.05.2019
1193,31:46.31,Maria Albertina Dias,POR,26.04.65,Basel,11.06.1995
1193,31:46.31,Kazue Ogoshi,JPN,02.03.81,Boston,29.06.2002
1195,31:46.32,Emily Lipari,USA,19.11.92,Eugene,27.05.2022
1196,31:46.36,Stacey Ndiwa,KEN,06.12.92,Gold Coast,09.04.2018
1197,31:46.37,Kimberley Smith,NZL,19.11.81,Palo Alto,28.04.2013
1198,31:46.4,Griselda González,ESP,04.12.65,Gijón,12.08.2000
1199,31:46.43,Natalya Sorokivskaya,KAZ,23.07.62,Kyiv,02.08.1988
1199,31:46.43,Viorica Ghican,ROU,09.06.65,Duisburg,29.08.1989
1199,31:46.43,Marisol Romero,MEX,26.11.83,Palo Alto,28.04.2013
1202,31:46.47,Julia Vaquero,ESP,18.09.70,Budapest,19.08.1998
1202,31:46.47,Krisztina Papp,HUN,17.12.82,Palo Alto,26.03.2010
1204,31:46.49,Jill Hunter,GBR,14.10.66,Barcelona,07.08.1992
1205,31:46.51,He Wuga,CHN,28.07.98,Palo Alto,29.04.2022
1206,31:46.53,Kathy Butler,GBR,22.10.73,Watford,11.06.2005
1207,31:46.57,Mari Ozaki,JPN,16.07.75,Fukagawa,25.06.2003
1208,31:46.58,Ayumi Hagiwara,JPN,01.06.92,Abashiri,16.07.2015
1209,31:46.61,Maria Albertina Machado,POR,25.12.61,Roma,04.09.1987
1210,31:46.64,Kara Goucher,USA,09.07.78,Palo Alto,29.03.2013
1211,31:46.71,Fionualla McCormack,IRL,24.09.84,London,03.08.2012
1212,31:46.72,Olga Bondarenko,RUS,02.06.60,Tokyo,08.10.1988
1213,31:46.75,Carrie Verdon,USA,08.03.94,Eugene,27.05.2022
1214,31:46.83,Yelena Romanova,RUS,20.03.63,Split,31.08.1990
1215,31:46.84,Shiori Yano,JPN,11.02.95,Osaka,04.12.2020
1216,31:46.85,Alexi Pappas,USA,29.03.90,Palo Alto,01.05.2016
1217,31:46.87,Samantha Harrison,GBR,01.02.95,München,15.08.2022
1218,31:46.92,Kazue Ogoshi,JPN,02.03.81,Mito,06.05.2002
1219,31:46.94,Lanni Marchant,CAN,11.04.84,Palo Alto,02.05.2015
1220,31:46.98,Fernanda Ribeiro,POR,23.06.69,Getxo,02.05.1993
1221,31:47.00,Megumi Oshima,JPN,04.09.75,Saint-Denis,23.08.2003
1222,31:47.03,Natalya Berkut,UKR,30.05.75,Kyiv,01.07.2008
1223,31:47.10,Lyudmila Biktasheva,RUS,25.07.74,Sydney,30.09.2000
1224,31:47.11,Lisa Ondieki,AUS,12.05.60,Melbourne,15.12.1994
1225,31:47.13,Pauline Kamulu,KEN,16.04.95,Akita,20.05.2017
1226,31:47.14,Kseniya Agafonova,RUS,25.06.83,Zhukovskiy,14.07.2007
1227,31:47.15,Kayoko Fukushi,JPN,25.03.82,Yokohama,06.06.2003
1228,31:47.23,Sun Yingjie,CHN,03.10.77,Hefei,26.09.2004
1228,31:47.23,Yoshimi Ozaki,JPN,01.07.81,Kobe,24.04.2005
1230,31:47.26,Chiemi Takahashi,JPN,16.02.76,Kobe,25.04.1999
1231,31:47.28,Yuko Kawakami,JPN,01.08.75,Kobe,23.04.2000
1232,31:47.29A,Sandrafelis Tuei,KEN,20.01.98,Nairobi,27.05.2021
1233,31:47.32,Elana Meyer,RSA,10.10.66,Stellenbosch,03.03.2000
1234,31:47.37,Failuna Abdi Matanga,TAN,28.10.92,Hengelo,10.06.2017
1235,31:47.38,Olga Bondarenko,RUS,02.06.60,Moskva,18.08.1985
1235,31:47.38,Christien Toonstra,NED,22.06.66,Barcelona,07.08.1992
1237,31:47.47,Mari Ozaki,JPN,16.07.75,Tottori,04.06.2004
1238,31:47.5A,Ruth Chepngetich,KEN,08.08.94,Nairobi,26.04.2022
1239,31:47.56,Kayoko Fukushi,JPN,25.03.82,Marugame,04.06.2010
1240,31:47.59,Jennifer Rhines,USA,01.07.74,Daegu,27.08.2011
1241,31:47.60,Kayo Sugihara,JPN,24.02.83,Oita,30.09.2006
1242,31:47.63,Merima Denboba,ETH,21.08.74,Pontevedra,20.07.2003
1243,31:47.67,Olga Bondarenko,RUS,02.06.60,Seoul,26.09.1988
1243,31:47.67,Mika Yoshikawa,JPN,16.09.84,London,03.08.2012
1245,31:47.70,Kathrin Weßel,GER,14.08.67,Split,31.08.1990
1246,31:47.76,Carmen de Oliveira,BRA,17.08.65,Stuttgart,21.08.1993
1246,31:47.76,Yasuko Kimura,JPN,06.01.76,Tokyo,11.06.1995
1248,31:47.82,Yoshiko Fujinaga,JPN,15.08.81,Kobe,22.04.2001
1248,31:47.82,Olivera Jevtic,SRB,24.07.77,München,06.08.2002
1250,31:47.88,Kazue Ogoshi,JPN,02.03.81,Niigata,25.09.2004
1251,31:47.89,Gunhild Haugen,NOR,01.06.72,Lisboa,01.04.2000
1252,31:47.90,Maria Conceição Ferreira,POR,13.03.62,Getxo,02.05.1993
1253,31:47.99,Yelena Vyazova,UKR,18.04.60,Seoul,26.09.1988
1254,31:48.03A,Stacey Ndiwa,KEN,06.12.92,Nairobi,22.08.2019
1255,31:48.05,Yelena Samokhvalova,RUS,21.11.80,Cheboksary,23.07.2009
1256,31:48.07,Risper Biyaki Gesabwa,MEX,10.02.89,Portland,28.05.2021
1257,31:48.11,Megumi Oshima,JPN,04.09.75,Kobe,23.04.2006
1258,31:48.12,Tomoko Hatori,JPN,28.05.81,Fukushima,28.09.2002
1259,31:48.18,Ayako Suzuki,JPN,17.12.80,Gifu,25.09.2015
1260,31:48.19,Derartu Tulu,ETH,21.03.72,Brisbane,07.09.2001
1261,31:48.21,Tsega Chekol Muluhabt,ETH,11.09.89,Ostrava,27.06.2013
1262,31:48.22,Eri Makikawa,JPN,22.04.93,Palo Alto,02.05.2015
1263,31:48.23,Anna Domoradskaya,UKR,17.11.53,Kyiv,27.07.1982
1263,31:48.23,Naoko Takahashi,JPN,06.05.72,Osaka,09.06.1996
1263,31:48.23,Sheila Chelangat,KEN,11.04.98,Tokyo,07.08.2021
1266,31:48.24,Hisami Ishii,JPN,10.08.95,Abashiri,11.07.2016
1267,31:48.28,Alina Gherasim,ROU,10.11.71,Saint-Denis,03.07.1999
1267,31:48.28,Kazue Ogoshi,JPN,02.03.81,Fukushima,28.09.2002
1269,31:48.31,Asha Gigi,ETH,15.10.73,Palo Alto,07.06.2003
1269,31:48.31,Rei Ohara,JPN,10.08.90,Abashiri,16.07.2015
1271,31:48.32,Ana Dias,POR,15.01.74,Athínai,12.04.2003
1272,31:48.35,Emily Venters,USA,06.06.99,Palo Alto,31.03.2023
1273,31:48.39,Yang Siju,CHN,19.04.73,Nanjing,26.10.1995
1274,31:48.41,Mercyline Chelangat,UGA,17.12.97,Gold Coast,09.04.2018
1275,31:48.50,Yumiko Hara,JPN,09.01.82,Kobe,14.10.2001
1276,31:48.53,Abebech Afework,ETH,11.12.90,Eugene,01.06.2012
1277,31:48.57,Ayelech Worku,ETH,12.06.79,Brisbane,07.09.2001
1278,31:48.58,Magdalena Lewy Boulet,USA,01.08.73,Eugene,23.06.2011
1279,31:48.59,Molly Huddle,USA,31.08.84,Palo Alto,01.05.2010
1280,31:48.6A,Florence Kiplagat,KEN,27.02.87,Iten,31.05.2014
1280,31:48.60,Eyerusalem Kuma,ETH,04.11.81,Brunswick,01.07.2000
1282,31:48.63,Yelena Vyazova,UKR,18.04.60,Tokyo,08.10.1988
1283,31:48.68,Lucy Kabuu,KEN,24.03.84,Helsinki,26.07.2006
1284,31:48.71,Kim Conley,USA,14.03.86,Palo Alto,04.05.2014
1285,31:48.72,Olivia Pratt,USA,21.01.94,San Juan Capistrano,05.12.2020
1286,31:48.73,Yoko Shibui,JPN,14.03.79,Kobe,22.04.2001
1287,31:48.81,Derartu Tulu,ETH,21.03.72,Edmonton,07.08.2001
1287,31:48.81,Miyuki Uehara,JPN,22.11.95,Osaka,23.06.2017
1289,31:48.85,Berhane Adere,ETH,21.07.73,Edmonton,07.08.2001
1290,31:48.87,Yoko Shibui,JPN,14.03.79,Fukagawa,11.07.2007
1291,31:48.88,Wang Xiuting,CHN,16.02.65,Roma,04.09.1987
1292,31:48.89,Yoko Shibui,JPN,14.03.79,Kobe,23.04.2000
1293,31:48.9A,Hawi Feysa,ETH,01.02.99,Hawassa,29.03.2022
1293,31:48.90,Hanami Sekine,JPN,26.02.96,Palo Alto,01.05.2016
1295,31:48.91,Mari Ozaki,JPN,16.07.75,Okayama,27.09.2003
1296,31:48.92,Yoshimi Ozaki,JPN,01.07.81,Oita,30.09.2006
1297,31:48.93,Derartu Tulu,ETH,21.03.72,Saint-Denis,10.06.1994
1297,31:48.93,Yuka Hori,JPN,13.06.96,Yamaguchi,08.12.2018
1299,31:48.94,Tatyana Pozdnyakova,UKR,04.03.56,Odessa,07.09.1983
1300,31:48.95,Berhane Adere,ETH,21.07.73,Athínai,05.08.1997
1300,31:48.95,Yumi Sato,JPN,22.12.76,Tokyo,02.06.2005
1302,31:49.01,Mao Ichiyama,JPN,29.05.97,Palo Alto,05.05.2017
1302,31:49.01,Molly Grabill,USA,31.08.92,Eugene,27.05.2022
1304,31:49.03,Joanne Pavey,GBR,20.09.73,Helsinki,01.07.2012
1305,31:49.13,Mari Ozaki,JPN,16.07.75,Niigata,25.09.2004
1305,31:49.13,Philes Ongori,KEN,19.07.86,Kobe,23.04.2006
1307,31:49.15,Kazue Ogoshi,JPN,02.03.81,Fukagawa,25.06.2003
1307,31:49.15,Harumi Hiroyama,JPN,02.09.68,Oita,30.09.2006
1309,31:49.23,Deena Kastor,USA,14.02.73,Palo Alto,29.04.2012
1310,31:49.29,Yuki Saito,JPN,25.09.80,Okayama,27.09.2003
1310,31:49.29,Hayley Yelling-Higham,GBR,03.01.74,Utrecht,30.05.2008
1310,31:49.29,Dolshi Tesfu,ERI,17.06.99,Eugene,16.07.2022
1313,31:49.40,Mara Yamauchi,GBR,13.08.73,Melbourne,21.03.2006
1314,31:49.41,Lidiya Grigoryeva,RUS,21.01.74,Saint-Denis,23.08.2003
1315,31:49.44,Olga Bondarenko,RUS,02.06.60,Kyiv,28.08.1983
1315,31:49.44,Masako Chiba,JPN,18.07.76,Kobe,20.04.1997
1317,31:49.46,Elizabeth McColgan,GBR,24.05.64,Stuttgart,30.08.1986
1317,31:49.46,Lauren Hurley,USA,26.01.88,San Juan Capistrano,06.03.2022
1319,31:49.47,Sun Yingjie,CHN,03.10.77,Guangzhou,19.11.2001
1319,31:49.47,Constantina Dita,ROU,23.01.70,Göteborg,07.08.2006
1319,31:49.47,Yelena Sokolova,RUS,27.12.79,Cheboksary,23.07.2009
1322,31:49.58,Yesenia Centeno,ESP,27.06.71,Pontevedra,20.07.2003
1323,31:49.59,Terumi Asoshina,JPN,02.08.82,Okayama,27.09.2003
1324,31:49.6,Natalya Sorokivskaya,KAZ,23.07.62,Kyiv,24.06.1988
1325,31:49.71,Tigist Moreda,ETH,68,Helsinki,30.06.1992
1326,31:49.73,Alemitu Heroye,ETH,09.05.95,Beijing,24.08.2015
1327,31:49.81,Beatrice Mutai,KEN,19.04.87,Gold Coast,09.04.2018
1328,31:49.87,Dong Li,CHN,09.12.73,Beijing,05.06.1994
1329,31:49.88A,Helen Obiri,KEN,13.12.89,Nairobi,24.06.2022
1330,31:49.89,Noriko Matsuoka,JPN,02.05.79,Oita,30.09.2006
1331,31:49.91,Ana Dias,POR,15.01.74,Berlin,15.08.2009
1332,31:49.92A,Nancy Rotich,KEN,24.12.87,Nairobi,27.05.2021
1333,31:49.97,Benita Willis,AUS,06.05.79,Sydney,27.02.2004
1334,31:49.98,Getenesh Wami,ETH,11.12.74,Edmonton,07.08.2001
1335,31:49.99,Alisha Williams,USA,05.02.82,Palo Alto,02.05.2015
1336,31:50.06,Paula Radcliffe,GBR,17.12.73,Edmonton,07.08.2001
1337,31:50.08,Anchialem Haymanot,ETH,09.05.01,Hengelo,06.06.2022
1338,31:50.10,Hellen Kimaiyo,KEN,08.09.68,Jena,28.05.1992
1339,31:50.13,Mizuki Noguchi,JPN,03.07.78,Kobe,23.04.2006
1339,31:50.13A,Sheila Chepkirui,KEN,27.12.90,Nairobi,24.06.2022
1341,31:50.15,Yelena Sokolova,RUS,27.12.79,Kazan,17.07.2008
1342,31:50.17,Natsuki Sekiya,JPN,17.05.97,Yamaguchi,08.12.2018
1343,31:50.18,Mizuki Noguchi,JPN,03.07.78,Fukushima,28.09.2002
1343,31:50.18,Natasha Wodak,CAN,17.12.81,Gold Coast,09.04.2018
1345,31:50.22,Alice Timbilil,KEN,01.02.83,Sydney,30.09.2000
1345,31:50.22A,Margaret Kipkemboi,KEN,09.02.93,Nairobi,24.06.2022
1347,31:50.35,Sabrina Mockenhaupt,GER,06.12.80,London,03.08.2012
1348,31:50.36,Ingrid Kristiansen,NOR,21.03.56,Tokyo,27.08.1991
1348,31:50.36,Susie Power,AUS,26.03.75,Brisbane,07.09.2001
1350,31:50.39,Wang Dongmei,CHN,03.12.73,Beijing,08.09.1993
1350,31:50.39,Haruko Okamoto,JPN,19.08.74,Tokyo,10.06.2001
1352,31:50.40,Maria Guida,ITA,23.01.66,Barakaldo,10.04.1999
1353,31:50.43,Hitomi Niiya,JPN,26.02.88,Osaka,19.05.2019
1354,31:50.45,Yoko Miyauchi,JPN,19.06.83,Kobe,22.04.2007
1355,31:50.47,Preeja Sreedharan,IND,13.03.82,Guangzhou,21.11.2010
1356,31:50.49,Marie Davenport,IRL,24.01.75,Athínai,27.08.2004
1357,31:50.50A,Jane Nyaboke,KEN,03.04.02,Nairobi,27.05.2021
1358,31:50.51,Sue Lee,CAN,07.05.60,Seoul,30.09.1988
1359,31:50.53,Noriko Matsuoka,JPN,02.05.79,Kobe,23.04.2000
1360,31:50.56,Mari Ozaki,JPN,16.07.75,Tokyo,10.06.2001
1361,31:50.58,Keira D'Amato,USA,21.10.84,Palo Alto,29.04.2022
1362,31:50.63,Ren Xiujuan,CHN,14.09.74,Athínai,05.08.1997
1363,31:50.75,Celia Sullohern,AUS,05.07.92,Gold Coast,09.04.2018
1364,31:50.85,Hayley Yelling-Higham,GBR,03.01.74,Palo Alto,30.04.2004
1364,31:50.85,Ayumi Hagiwara,JPN,01.06.92,Kobe,20.04.2014
1366,31:50.89,Hiromi Ominami,JPN,15.11.75,Tottori,10.06.2000
